task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
11,edit,11,0.20,0.78,1.00,0.20
12,edit,11,0.40,0.98,1.00,0.40
62,edit,11,0.60,1.00,1.00,0.60
77,edit,11,0.70,1.00,1.00,0.70
89,edit,11,0.20,0.78,1.00,0.20
103,edit,11,0.10,0.50,1.00,0.10
264,edit,11,0.60,1.00,1.00,0.60
273,edit,11,0.60,1.00,1.00,0.60
279,edit,11,0.00,0.00,0.00,0.00
299,edit,11,0.30,0.92,1.00,0.30
434,edit,11,0.80,1.00,1.00,0.80
560,edit,11,0.50,1.00,1.00,0.50
584,edit,11,0.30,0.92,1.00,0.30
610,edit,11,0.40,0.98,1.00,0.40
614,edit,11,1.00,1.00,1.00,1.00
783,edit,11,0.40,0.98,1.00,0.40
12,edit,12,0.50,1.00,1.00,0.50
11,edit,12,0.60,1.00,1.00,0.60
62,edit,12,0.60,1.00,1.00,0.60
77,edit,12,0.60,1.00,1.00,0.60
89,edit,12,0.00,0.00,0.00,0.00
103,edit,12,0.30,0.92,1.00,0.30
264,edit,12,0.30,0.92,1.00,0.30
273,edit,12,0.90,1.00,1.00,0.90
279,edit,12,0.00,0.00,0.00,0.00
299,edit,12,0.50,1.00,1.00,0.50
434,edit,12,0.50,1.00,1.00,0.50
560,edit,12,0.20,0.78,1.00,0.20
584,edit,12,0.60,1.00,1.00,0.60
610,edit,12,0.10,0.50,1.00,0.10
614,edit,12,0.80,1.00,1.00,0.80
783,edit,12,0.20,0.78,1.00,0.20
62,edit,62,0.40,0.98,1.00,0.40
11,edit,62,0.50,1.00,1.00,0.50
12,edit,62,0.50,1.00,1.00,0.50
77,edit,62,0.60,1.00,1.00,0.60
89,edit,62,0.10,0.50,1.00,0.10
103,edit,62,0.00,0.00,0.00,0.00
264,edit,62,0.10,0.50,1.00,0.10
273,edit,62,0.80,1.00,1.00,0.80
279,edit,62,0.00,0.00,0.00,0.00
299,edit,62,0.10,0.50,1.00,0.10
434,edit,62,0.60,1.00,1.00,0.60
560,edit,62,0.40,0.98,1.00,0.40
584,edit,62,0.30,0.92,1.00,0.30
610,edit,62,0.70,1.00,1.00,0.70
614,edit,62,0.80,1.00,1.00,0.80
783,edit,62,0.20,0.78,1.00,0.20
77,edit,77,0.30,0.92,1.00,0.30
11,edit,77,0.10,0.50,1.00,0.10
12,edit,77,0.30,0.92,1.00,0.30
62,edit,77,0.50,1.00,1.00,0.50
89,edit,77,0.20,0.78,1.00,0.20
103,edit,77,0.30,0.92,1.00,0.30
264,edit,77,0.20,0.78,1.00,0.20
273,edit,77,0.90,1.00,1.00,0.90
279,edit,77,0.00,0.00,0.00,0.00
299,edit,77,0.40,0.98,1.00,0.40
434,edit,77,0.80,1.00,1.00,0.80
560,edit,77,0.40,0.98,1.00,0.40
584,edit,77,0.40,0.98,1.00,0.40
610,edit,77,0.40,0.98,1.00,0.40
614,edit,77,0.80,1.00,1.00,0.80
783,edit,77,0.30,0.92,1.00,0.30
89,edit,89,0.30,0.92,1.00,0.30
11,edit,89,0.70,1.00,1.00,0.70
12,edit,89,0.30,0.92,1.00,0.30
62,edit,89,0.50,1.00,1.00,0.50
77,edit,89,0.70,1.00,1.00,0.70
103,edit,89,0.30,0.92,1.00,0.30
264,edit,89,0.40,0.98,1.00,0.40
273,edit,89,0.60,1.00,1.00,0.60
279,edit,89,0.00,0.00,0.00,0.00
299,edit,89,0.40,0.98,1.00,0.40
