task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
71,edit,71,0.80,1.00,1.00,0.80
77,edit,71,0.70,1.00,1.00,0.70
108,edit,71,0.40,0.98,1.00,0.40
145,edit,71,0.40,0.98,1.00,0.40
162,edit,71,0.80,1.00,1.00,0.80
167,edit,71,0.40,0.98,1.00,0.40
388,edit,71,0.50,1.00,1.00,0.50
420,edit,71,0.00,0.00,0.00,0.00
434,edit,71,0.00,0.00,0.00,0.00
560,edit,71,0.90,1.00,1.00,0.90
584,edit,71,0.40,0.98,1.00,0.40
610,edit,71,0.60,1.00,1.00,0.60
722,edit,71,1.00,1.00,1.00,1.00
806,edit,71,0.60,1.00,1.00,0.60
77,edit,77,0.90,1.00,1.00,0.90
71,edit,77,0.80,1.00,1.00,0.80
108,edit,77,0.70,1.00,1.00,0.70
145,edit,77,0.50,1.00,1.00,0.50
162,edit,77,0.90,1.00,1.00,0.90
167,edit,77,0.80,1.00,1.00,0.80
388,edit,77,0.50,1.00,1.00,0.50
420,edit,77,0.10,0.50,1.00,0.10
434,edit,77,0.30,0.92,1.00,0.30
560,edit,77,0.80,1.00,1.00,0.80
584,edit,77,0.50,1.00,1.00,0.50
610,edit,77,0.30,0.92,1.00,0.30
722,edit,77,1.00,1.00,1.00,1.00
806,edit,77,0.40,0.98,1.00,0.40
108,edit,108,0.60,1.00,1.00,0.60
71,edit,108,0.30,0.92,1.00,0.30
77,edit,108,0.40,0.98,1.00,0.40
145,edit,108,0.30,0.92,1.00,0.30
162,edit,108,0.80,1.00,1.00,0.80
167,edit,108,0.60,1.00,1.00,0.60
388,edit,108,0.30,0.92,1.00,0.30
420,edit,108,0.10,0.50,1.00,0.10
434,edit,108,0.20,0.78,1.00,0.20
560,edit,108,0.80,1.00,1.00,0.80
584,edit,108,0.30,0.92,1.00,0.30
610,edit,108,0.40,0.98,1.00,0.40
722,edit,108,0.60,1.00,1.00,0.60
806,edit,108,0.30,0.92,1.00,0.30
145,edit,145,0.20,0.78,1.00,0.20
71,edit,145,0.70,1.00,1.00,0.70
77,edit,145,0.70,1.00,1.00,0.70
108,edit,145,0.70,1.00,1.00,0.70
162,edit,145,1.00,1.00,1.00,1.00
167,edit,145,0.70,1.00,1.00,0.70
388,edit,145,0.70,1.00,1.00,0.70
420,edit,145,0.10,0.50,1.00,0.10
434,edit,145,0.00,0.00,0.00,0.00
560,edit,145,0.70,1.00,1.00,0.70
584,edit,145,0.80,1.00,1.00,0.80
610,edit,145,0.30,0.92,1.00,0.30
722,edit,145,0.70,1.00,1.00,0.70
806,edit,145,0.70,1.00,1.00,0.70
162,edit,162,0.80,1.00,1.00,0.80
71,edit,162,0.90,1.00,1.00,0.90
77,edit,162,0.70,1.00,1.00,0.70
108,edit,162,0.60,1.00,1.00,0.60
145,edit,162,0.30,0.92,1.00,0.30
167,edit,162,1.00,1.00,1.00,1.00
388,edit,162,0.50,1.00,1.00,0.50
420,edit,162,0.10,0.50,1.00,0.10
