task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
71,edit,71,0.90,1.00,1.00,0.90
89,edit,71,0.50,1.00,1.00,0.50
101,edit,71,0.90,1.00,1.00,0.90
145,edit,71,0.40,0.98,1.00,0.40
167,edit,71,0.40,0.98,1.00,0.40
273,edit,71,0.80,1.00,1.00,0.80
279,edit,71,0.30,0.92,1.00,0.30
397,edit,71,0.70,1.00,1.00,0.70
405,edit,71,0.80,1.00,1.00,0.80
453,edit,71,0.20,0.78,1.00,0.20
454,edit,71,0.70,1.00,1.00,0.70
558,edit,71,0.60,1.00,1.00,0.60
569,edit,71,0.00,0.00,0.00,0.00
638,edit,71,0.80,1.00,1.00,0.80
749,edit,71,0.10,0.50,1.00,0.10
756,edit,71,0.30,0.92,1.00,0.30
783,edit,71,0.20,0.78,1.00,0.20
806,edit,71,0.20,0.78,1.00,0.20
89,edit,89,0.40,0.98,1.00,0.40
71,edit,89,0.60,1.00,1.00,0.60
101,edit,89,0.90,1.00,1.00,0.90
145,edit,89,0.30,0.92,1.00,0.30
167,edit,89,0.20,0.78,1.00,0.20
273,edit,89,0.80,1.00,1.00,0.80
279,edit,89,0.30,0.92,1.00,0.30
397,edit,89,0.60,1.00,1.00,0.60
405,edit,89,1.00,1.00,1.00,1.00
453,edit,89,0.40,0.98,1.00,0.40
454,edit,89,0.80,1.00,1.00,0.80
558,edit,89,0.60,1.00,1.00,0.60
569,edit,89,0.00,0.00,0.00,0.00
638,edit,89,1.00,1.00,1.00,1.00
749,edit,89,0.30,0.92,1.00,0.30
756,edit,89,0.40,0.98,1.00,0.40
783,edit,89,0.30,0.92,1.00,0.30
806,edit,89,0.80,1.00,1.00,0.80
101,edit,101,0.80,1.00,1.00,0.80
71,edit,101,0.20,0.78,1.00,0.20
89,edit,101,0.20,0.78,1.00,0.20
145,edit,101,0.10,0.50,1.00,0.10
167,edit,101,0.40,0.98,1.00,0.40
273,edit,101,0.70,1.00,1.00,0.70
279,edit,101,0.20,0.78,1.00,0.20
397,edit,101,0.70,1.00,1.00,0.70
405,edit,101,0.90,1.00,1.00,0.90
453,edit,101,0.30,0.92,1.00,0.30
454,edit,101,0.90,1.00,1.00,0.90
558,edit,101,0.40,0.98,1.00,0.40
569,edit,101,0.00,0.00,0.00,0.00
638,edit,101,0.70,1.00,1.00,0.70
749,edit,101,0.50,1.00,1.00,0.50
756,edit,101,0.40,0.98,1.00,0.40
