task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
130,edit,130,0.10,0.50,1.00,0.10
165,edit,130,0.20,0.78,1.00,0.20
251,edit,130,0.40,0.98,1.00,0.40
278,edit,130,0.00,0.00,0.00,0.00
406,edit,130,0.20,0.78,1.00,0.20
428,edit,130,0.60,1.00,1.00,0.60
724,edit,130,0.20,0.78,1.00,0.20
741,edit,130,0.40,0.98,1.00,0.40
788,edit,130,0.60,1.00,1.00,0.60
791,edit,130,0.90,1.00,1.00,0.90
165,edit,165,0.20,0.78,1.00,0.20
130,edit,165,0.10,0.50,1.00,0.10
251,edit,165,0.20,0.78,1.00,0.20
278,edit,165,0.00,0.00,0.00,0.00
406,edit,165,0.00,0.00,0.00,0.00
428,edit,165,0.90,1.00,1.00,0.90
724,edit,165,0.30,0.92,1.00,0.30
741,edit,165,0.50,1.00,1.00,0.50
788,edit,165,0.30,0.92,1.00,0.30
791,edit,165,0.70,1.00,1.00,0.70
251,edit,251,0.50,1.00,1.00,0.50
130,edit,251,0.10,0.50,1.00,0.10
165,edit,251,0.10,0.50,1.00,0.10
278,edit,251,0.00,0.00,0.00,0.00
406,edit,251,0.00,0.00,0.00,0.00
428,edit,251,0.80,1.00,1.00,0.80
724,edit,251,0.40,0.98,1.00,0.40
741,edit,251,0.50,1.00,1.00,0.50
788,edit,251,0.40,0.98,1.00,0.40
791,edit,251,0.90,1.00,1.00,0.90
278,edit,278,1.00,1.00,1.00,1.00
130,edit,278,0.00,0.00,0.00,0.00
165,edit,278,0.10,0.50,1.00,0.10
251,edit,278,0.50,1.00,1.00,0.50
406,edit,278,0.20,0.78,1.00,0.20
428,edit,278,0.50,1.00,1.00,0.50
724,edit,278,0.30,0.92,1.00,0.30
741,edit,278,0.90,1.00,1.00,0.90
788,edit,278,0.30,0.92,1.00,0.30
791,edit,278,0.50,1.00,1.00,0.50
406,edit,406,0.00,0.00,0.00,0.00
130,edit,406,0.10,0.50,1.00,0.10
165,edit,406,0.10,0.50,1.00,0.10
251,edit,406,0.00,0.00,0.00,0.00
278,edit,406,0.00,0.00,0.00,0.00
428,edit,406,0.80,1.00,1.00,0.80
724,edit,406,0.70,1.00,1.00,0.70
741,edit,406,0.70,1.00,1.00,0.70
788,edit,406,0.70,1.00,1.00,0.70
791,edit,406,0.60,1.00,1.00,0.60
428,edit,428,0.70,1.00,1.00,0.70
130,edit,428,0.00,0.00,0.00,0.00
165,edit,428,0.10,0.50,1.00,0.10
251,edit,428,0.10,0.50,1.00,0.10
278,edit,428,0.00,0.00,0.00,0.00
406,edit,428,0.20,0.78,1.00,0.20
724,edit,428,0.20,0.78,1.00,0.20
741,edit,428,0.60,1.00,1.00,0.60
788,edit,428,0.50,1.00,1.00,0.50
791,edit,428,0.50,1.00,1.00,0.50
724,edit,724,0.20,0.78,1.00,0.20
130,edit,724,0.10,0.50,1.00,0.10
165,edit,724,0.00,0.00,0.00,0.00
251,edit,724,0.40,0.98,1.00,0.40
278,edit,724,0.00,0.00,0.00,0.00
406,edit,724,0.00,0.00,0.00,0.00
428,edit,724,0.70,1.00,1.00,0.70
741,edit,724,0.50,1.00,1.00,0.50
788,edit,724,0.40,0.98,1.00,0.40
791,edit,724,1.00,1.00,1.00,1.00
741,edit,741,0.50,1.00,1.00,0.50
130,edit,741,0.00,0.00,0.00,0.00
165,edit,741,0.00,0.00,0.00,0.00
251,edit,741,0.30,0.92,1.00,0.30
278,edit,741,0.00,0.00,0.00,0.00
406,edit,741,0.10,0.50,1.00,0.10
428,edit,741,1.00,1.00,1.00,1.00
724,edit,741,0.30,0.92,1.00,0.30
788,edit,741,0.30,0.92,1.00,0.30
791,edit,741,0.70,1.00,1.00,0.70
788,edit,788,0.90,1.00,1.00,0.90
130,edit,788,0.00,0.00,0.00,0.00
165,edit,788,0.20,0.78,1.00,0.20
251,edit,788,0.40,0.98,1.00,0.40
278,edit,788,0.00,0.00,0.00,0.00
406,edit,788,0.20,0.78,1.00,0.20
428,edit,788,0.70,1.00,1.00,0.70
724,edit,788,0.00,0.00,0.00,0.00
741,edit,788,0.50,1.00,1.00,0.50
791,edit,788,0.70,1.00,1.00,0.70
791,edit,791,0.60,1.00,1.00,0.60
130,edit,791,0.00,0.00,0.00,0.00
165,edit,791,0.00,0.00,0.00,0.00
251,edit,791,0.50,1.00,1.00,0.50
278,edit,791,0.00,0.00,0.00,0.00
406,edit,791,0.00,0.00,0.00,0.00
428,edit,791,0.50,1.00,1.00,0.50
724,edit,791,0.10,0.50,1.00,0.10
741,edit,791,0.90,1.00,1.00,0.90
788,edit,791,0.40,0.98,1.00,0.40
