task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/113,edit,HumanEval/113,1.00,1.00,1.00,1.00
HumanEval/156,edit,HumanEval/113,0.50,1.00,1.00,0.50
HumanEval/36,edit,HumanEval/113,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/113,0.10,0.50,1.00,0.10
HumanEval/19,edit,HumanEval/113,0.10,0.50,1.00,0.10
HumanEval/10,edit,HumanEval/113,0.10,0.50,1.00,0.10
HumanEval/144,edit,HumanEval/113,0.30,0.92,1.00,0.30
HumanEval/112,edit,HumanEval/113,0.90,1.00,1.00,0.90
HumanEval/44,edit,HumanEval/113,0.70,1.00,1.00,0.70
HumanEval/121,edit,HumanEval/113,0.90,1.00,1.00,0.90
HumanEval/157,edit,HumanEval/113,0.90,1.00,1.00,0.90
HumanEval/124,edit,HumanEval/113,0.50,1.00,1.00,0.50
HumanEval/98,edit,HumanEval/113,0.80,1.00,1.00,0.80
HumanEval/9,edit,HumanEval/113,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/156,0.50,1.00,1.00,0.50
HumanEval/113,edit,HumanEval/156,0.80,1.00,1.00,0.80
HumanEval/36,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/19,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/10,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/144,edit,HumanEval/156,0.50,1.00,1.00,0.50
HumanEval/112,edit,HumanEval/156,0.90,1.00,1.00,0.90
HumanEval/44,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/121,edit,HumanEval/156,0.70,1.00,1.00,0.70
HumanEval/157,edit,HumanEval/156,0.70,1.00,1.00,0.70
HumanEval/124,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/98,edit,HumanEval/156,0.40,0.98,1.00,0.40
HumanEval/9,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/36,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/113,edit,HumanEval/36,0.40,0.98,1.00,0.40
HumanEval/156,edit,HumanEval/36,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/36,0.10,0.50,1.00,0.10
HumanEval/19,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/10,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/144,edit,HumanEval/36,0.90,1.00,1.00,0.90
HumanEval/112,edit,HumanEval/36,0.90,1.00,1.00,0.90
HumanEval/44,edit,HumanEval/36,0.80,1.00,1.00,0.80
HumanEval/121,edit,HumanEval/36,0.70,1.00,1.00,0.70
