task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
84,edit,84,0.00,0.00,0.00,0.00
111,edit,84,0.50,1.00,1.00,0.50
249,edit,84,0.70,1.00,1.00,0.70
270,edit,84,0.00,0.00,0.00,0.00
389,edit,84,0.10,0.50,1.00,0.10
428,edit,84,0.60,1.00,1.00,0.60
453,edit,84,0.00,0.00,0.00,0.00
556,edit,84,0.00,0.00,0.00,0.00
598,edit,84,0.60,1.00,1.00,0.60
724,edit,84,0.10,0.50,1.00,0.10
746,edit,84,0.80,1.00,1.00,0.80
750,edit,84,0.10,0.50,1.00,0.10
780,edit,84,0.30,0.92,1.00,0.30
111,edit,111,0.60,1.00,1.00,0.60
84,edit,111,0.00,0.00,0.00,0.00
249,edit,111,0.30,0.92,1.00,0.30
270,edit,111,0.10,0.50,1.00,0.10
389,edit,111,0.40,0.98,1.00,0.40
428,edit,111,0.80,1.00,1.00,0.80
453,edit,111,0.00,0.00,0.00,0.00
556,edit,111,0.00,0.00,0.00,0.00
598,edit,111,0.70,1.00,1.00,0.70
724,edit,111,0.10,0.50,1.00,0.10
746,edit,111,0.50,1.00,1.00,0.50
750,edit,111,0.30,0.92,1.00,0.30
780,edit,111,0.30,0.92,1.00,0.30
249,edit,249,0.40,0.98,1.00,0.40
84,edit,249,0.00,0.00,0.00,0.00
111,edit,249,0.90,1.00,1.00,0.90
270,edit,249,0.00,0.00,0.00,0.00
389,edit,249,0.30,0.92,1.00,0.30
428,edit,249,1.00,1.00,1.00,1.00
453,edit,249,0.00,0.00,0.00,0.00
556,edit,249,0.00,0.00,0.00,0.00
598,edit,249,0.70,1.00,1.00,0.70
724,edit,249,0.10,0.50,1.00,0.10
746,edit,249,0.70,1.00,1.00,0.70
750,edit,249,0.10,0.50,1.00,0.10
780,edit,249,0.30,0.92,1.00,0.30
270,edit,270,0.10,0.50,1.00,0.10
84,edit,270,0.00,0.00,0.00,0.00
111,edit,270,0.60,1.00,1.00,0.60
249,edit,270,0.60,1.00,1.00,0.60
389,edit,270,0.30,0.92,1.00,0.30
428,edit,270,0.90,1.00,1.00,0.90
453,edit,270,0.00,0.00,0.00,0.00
556,edit,270,0.00,0.00,0.00,0.00
598,edit,270,0.60,1.00,1.00,0.60
724,edit,270,0.20,0.78,1.00,0.20
746,edit,270,0.60,1.00,1.00,0.60
750,edit,270,0.30,0.92,1.00,0.30
780,edit,270,0.20,0.78,1.00,0.20
389,edit,389,0.30,0.92,1.00,0.30
84,edit,389,0.00,0.00,0.00,0.00
111,edit,389,0.90,1.00,1.00,0.90
249,edit,389,0.50,1.00,1.00,0.50
270,edit,389,0.00,0.00,0.00,0.00
428,edit,389,0.90,1.00,1.00,0.90
453,edit,389,0.00,0.00,0.00,0.00
556,edit,389,0.00,0.00,0.00,0.00
598,edit,389,0.90,1.00,1.00,0.90
724,edit,389,0.30,0.92,1.00,0.30
746,edit,389,0.70,1.00,1.00,0.70
750,edit,389,0.20,0.78,1.00,0.20
780,edit,389,0.30,0.92,1.00,0.30
428,edit,428,0.90,1.00,1.00,0.90
84,edit,428,0.00,0.00,0.00,0.00
111,edit,428,0.70,1.00,1.00,0.70
249,edit,428,0.60,1.00,1.00,0.60
270,edit,428,0.10,0.50,1.00,0.10
389,edit,428,0.20,0.78,1.00,0.20
453,edit,428,0.00,0.00,0.00,0.00
556,edit,428,0.00,0.00,0.00,0.00
598,edit,428,0.80,1.00,1.00,0.80
724,edit,428,0.00,0.00,0.00,0.00
746,edit,428,0.80,1.00,1.00,0.80
750,edit,428,0.20,0.78,1.00,0.20
780,edit,428,0.40,0.98,1.00,0.40
453,edit,453,0.00,0.00,0.00,0.00
84,edit,453,0.00,0.00,0.00,0.00
111,edit,453,0.80,1.00,1.00,0.80
249,edit,453,0.40,0.98,1.00,0.40
270,edit,453,0.00,0.00,0.00,0.00
389,edit,453,0.30,0.92,1.00,0.30
428,edit,453,0.70,1.00,1.00,0.70
556,edit,453,0.00,0.00,0.00,0.00
598,edit,453,1.00,1.00,1.00,1.00
724,edit,453,0.00,0.00,0.00,0.00
746,edit,453,0.70,1.00,1.00,0.70
750,edit,453,0.00,0.00,0.00,0.00
780,edit,453,0.10,0.50,1.00,0.10
556,edit,556,0.00,0.00,0.00,0.00
84,edit,556,0.00,0.00,0.00,0.00
111,edit,556,0.50,1.00,1.00,0.50
249,edit,556,0.80,1.00,1.00,0.80
270,edit,556,0.00,0.00,0.00,0.00
389,edit,556,0.50,1.00,1.00,0.50
428,edit,556,1.00,1.00,1.00,1.00
453,edit,556,0.00,0.00,0.00,0.00
598,edit,556,0.50,1.00,1.00,0.50
724,edit,556,0.20,0.78,1.00,0.20
746,edit,556,0.70,1.00,1.00,0.70
750,edit,556,0.10,0.50,1.00,0.10
780,edit,556,0.30,0.92,1.00,0.30
598,edit,598,0.60,1.00,1.00,0.60
84,edit,598,0.00,0.00,0.00,0.00
111,edit,598,0.30,0.92,1.00,0.30
249,edit,598,0.70,1.00,1.00,0.70
270,edit,598,0.00,0.00,0.00,0.00
389,edit,598,0.60,1.00,1.00,0.60
428,edit,598,0.80,1.00,1.00,0.80
453,edit,598,0.00,0.00,0.00,0.00
556,edit,598,0.00,0.00,0.00,0.00
724,edit,598,0.40,0.98,1.00,0.40
746,edit,598,0.70,1.00,1.00,0.70
750,edit,598,0.20,0.78,1.00,0.20
780,edit,598,0.20,0.78,1.00,0.20
724,edit,724,0.10,0.50,1.00,0.10
84,edit,724,0.00,0.00,0.00,0.00
111,edit,724,0.90,1.00,1.00,0.90
249,edit,724,0.70,1.00,1.00,0.70
270,edit,724,0.00,0.00,0.00,0.00
389,edit,724,0.40,0.98,1.00,0.40
428,edit,724,0.90,1.00,1.00,0.90
453,edit,724,0.00,0.00,0.00,0.00
556,edit,724,0.00,0.00,0.00,0.00
598,edit,724,0.50,1.00,1.00,0.50
746,edit,724,0.50,1.00,1.00,0.50
750,edit,724,0.00,0.00,0.00,0.00
780,edit,724,0.10,0.50,1.00,0.10
746,edit,746,0.50,1.00,1.00,0.50
84,edit,746,0.00,0.00,0.00,0.00
111,edit,746,0.80,1.00,1.00,0.80
249,edit,746,0.40,0.98,1.00,0.40
270,edit,746,0.00,0.00,0.00,0.00
389,edit,746,0.40,0.98,1.00,0.40
428,edit,746,1.00,1.00,1.00,1.00
453,edit,746,0.00,0.00,0.00,0.00
556,edit,746,0.00,0.00,0.00,0.00
598,edit,746,0.70,1.00,1.00,0.70
724,edit,746,0.20,0.78,1.00,0.20
750,edit,746,0.30,0.92,1.00,0.30
780,edit,746,0.20,0.78,1.00,0.20
750,edit,750,0.60,1.00,1.00,0.60
