task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
108,edit,108,0.40,0.98,1.00,0.40
111,edit,108,0.60,1.00,1.00,0.60
162,edit,108,0.10,0.50,1.00,0.10
251,edit,108,0.10,0.50,1.00,0.10
428,edit,108,0.90,1.00,1.00,0.90
429,edit,108,0.90,1.00,1.00,0.90
593,edit,108,0.50,1.00,1.00,0.50
607,edit,108,0.50,1.00,1.00,0.50
724,edit,108,0.20,0.78,1.00,0.20
737,edit,108,0.90,1.00,1.00,0.90
746,edit,108,0.60,1.00,1.00,0.60
775,edit,108,0.80,1.00,1.00,0.80
801,edit,108,0.60,1.00,1.00,0.60
111,edit,111,0.70,1.00,1.00,0.70
108,edit,111,0.20,0.78,1.00,0.20
162,edit,111,0.50,1.00,1.00,0.50
251,edit,111,0.40,0.98,1.00,0.40
428,edit,111,0.70,1.00,1.00,0.70
429,edit,111,0.90,1.00,1.00,0.90
593,edit,111,0.50,1.00,1.00,0.50
607,edit,111,0.70,1.00,1.00,0.70
724,edit,111,0.30,0.92,1.00,0.30
737,edit,111,0.80,1.00,1.00,0.80
746,edit,111,0.60,1.00,1.00,0.60
775,edit,111,0.50,1.00,1.00,0.50
801,edit,111,0.70,1.00,1.00,0.70
162,edit,162,0.60,1.00,1.00,0.60
108,edit,162,0.10,0.50,1.00,0.10
111,edit,162,0.70,1.00,1.00,0.70
251,edit,162,0.20,0.78,1.00,0.20
428,edit,162,0.40,0.98,1.00,0.40
429,edit,162,0.90,1.00,1.00,0.90
593,edit,162,0.20,0.78,1.00,0.20
607,edit,162,0.50,1.00,1.00,0.50
724,edit,162,0.80,1.00,1.00,0.80
737,edit,162,0.90,1.00,1.00,0.90
746,edit,162,0.60,1.00,1.00,0.60
775,edit,162,0.80,1.00,1.00,0.80
801,edit,162,0.40,0.98,1.00,0.40
251,edit,251,0.40,0.98,1.00,0.40
108,edit,251,0.60,1.00,1.00,0.60
111,edit,251,0.60,1.00,1.00,0.60
162,edit,251,0.40,0.98,1.00,0.40
428,edit,251,0.70,1.00,1.00,0.70
429,edit,251,1.00,1.00,1.00,1.00
593,edit,251,0.20,0.78,1.00,0.20
607,edit,251,0.50,1.00,1.00,0.50
724,edit,251,0.10,0.50,1.00,0.10
737,edit,251,0.90,1.00,1.00,0.90
746,edit,251,0.40,0.98,1.00,0.40
775,edit,251,0.30,0.92,1.00,0.30
801,edit,251,0.60,1.00,1.00,0.60
428,edit,428,0.70,1.00,1.00,0.70
108,edit,428,0.30,0.92,1.00,0.30
111,edit,428,0.50,1.00,1.00,0.50
162,edit,428,0.60,1.00,1.00,0.60
251,edit,428,0.10,0.50,1.00,0.10
429,edit,428,0.80,1.00,1.00,0.80
593,edit,428,0.50,1.00,1.00,0.50
607,edit,428,1.00,1.00,1.00,1.00
724,edit,428,0.30,0.92,1.00,0.30
737,edit,428,1.00,1.00,1.00,1.00
746,edit,428,0.70,1.00,1.00,0.70
775,edit,428,0.70,1.00,1.00,0.70
801,edit,428,0.70,1.00,1.00,0.70
429,edit,429,1.00,1.00,1.00,1.00
108,edit,429,0.30,0.92,1.00,0.30
111,edit,429,0.80,1.00,1.00,0.80
162,edit,429,0.50,1.00,1.00,0.50
251,edit,429,0.30,0.92,1.00,0.30
428,edit,429,0.60,1.00,1.00,0.60
593,edit,429,0.10,0.50,1.00,0.10
607,edit,429,0.00,0.00,0.00,0.00
724,edit,429,0.70,1.00,1.00,0.70
737,edit,429,0.60,1.00,1.00,0.60
746,edit,429,0.00,0.00,0.00,0.00
775,edit,429,0.80,1.00,1.00,0.80
801,edit,429,0.00,0.00,0.00,0.00
593,edit,593,0.50,1.00,1.00,0.50
108,edit,593,0.30,0.92,1.00,0.30
111,edit,593,0.70,1.00,1.00,0.70
162,edit,593,0.20,0.78,1.00,0.20
251,edit,593,0.20,0.78,1.00,0.20
428,edit,593,0.50,1.00,1.00,0.50
429,edit,593,1.00,1.00,1.00,1.00
607,edit,593,0.70,1.00,1.00,0.70
724,edit,593,0.90,1.00,1.00,0.90
737,edit,593,0.70,1.00,1.00,0.70
746,edit,593,0.80,1.00,1.00,0.80
775,edit,593,0.40,0.98,1.00,0.40
801,edit,593,0.80,1.00,1.00,0.80
607,edit,607,0.70,1.00,1.00,0.70
108,edit,607,0.10,0.50,1.00,0.10
111,edit,607,0.80,1.00,1.00,0.80
162,edit,607,0.30,0.92,1.00,0.30
251,edit,607,0.20,0.78,1.00,0.20
428,edit,607,0.80,1.00,1.00,0.80
429,edit,607,1.00,1.00,1.00,1.00
593,edit,607,0.30,0.92,1.00,0.30
724,edit,607,0.40,0.98,1.00,0.40
737,edit,607,0.70,1.00,1.00,0.70
746,edit,607,0.80,1.00,1.00,0.80
775,edit,607,0.90,1.00,1.00,0.90
801,edit,607,0.80,1.00,1.00,0.80
724,edit,724,0.50,1.00,1.00,0.50
108,edit,724,0.20,0.78,1.00,0.20
111,edit,724,0.40,0.98,1.00,0.40
162,edit,724,0.30,0.92,1.00,0.30
251,edit,724,0.20,0.78,1.00,0.20
428,edit,724,0.80,1.00,1.00,0.80
429,edit,724,0.90,1.00,1.00,0.90
593,edit,724,0.60,1.00,1.00,0.60
607,edit,724,0.40,0.98,1.00,0.40
737,edit,724,0.80,1.00,1.00,0.80
746,edit,724,0.80,1.00,1.00,0.80
775,edit,724,0.40,0.98,1.00,0.40
801,edit,724,0.40,0.98,1.00,0.40
737,edit,737,0.90,1.00,1.00,0.90
108,edit,737,0.50,1.00,1.00,0.50
111,edit,737,0.60,1.00,1.00,0.60
162,edit,737,0.10,0.50,1.00,0.10
251,edit,737,0.20,0.78,1.00,0.20
428,edit,737,0.40,0.98,1.00,0.40
429,edit,737,1.00,1.00,1.00,1.00
593,edit,737,0.20,0.78,1.00,0.20
607,edit,737,0.60,1.00,1.00,0.60
724,edit,737,0.40,0.98,1.00,0.40
746,edit,737,0.70,1.00,1.00,0.70
775,edit,737,0.60,1.00,1.00,0.60
801,edit,737,0.70,1.00,1.00,0.70
746,edit,746,0.60,1.00,1.00,0.60
108,edit,746,0.20,0.78,1.00,0.20
111,edit,746,0.70,1.00,1.00,0.70
162,edit,746,0.50,1.00,1.00,0.50
251,edit,746,0.50,1.00,1.00,0.50
428,edit,746,0.50,1.00,1.00,0.50
429,edit,746,1.00,1.00,1.00,1.00
593,edit,746,0.20,0.78,1.00,0.20
607,edit,746,0.40,0.98,1.00,0.40
724,edit,746,0.40,0.98,1.00,0.40
737,edit,746,0.70,1.00,1.00,0.70
775,edit,746,0.50,1.00,1.00,0.50
801,edit,746,0.80,1.00,1.00,0.80
775,edit,775,0.90,1.00,1.00,0.90
108,edit,775,0.10,0.50,1.00,0.10
111,edit,775,0.70,1.00,1.00,0.70
162,edit,775,0.30,0.92,1.00,0.30
251,edit,775,0.40,0.98,1.00,0.40
428,edit,775,1.00,1.00,1.00,1.00
429,edit,775,0.90,1.00,1.00,0.90
593,edit,775,0.40,0.98,1.00,0.40
607,edit,775,0.60,1.00,1.00,0.60
724,edit,775,0.10,0.50,1.00,0.10
737,edit,775,0.90,1.00,1.00,0.90
746,edit,775,0.90,1.00,1.00,0.90
801,edit,775,0.70,1.00,1.00,0.70
801,edit,801,0.70,1.00,1.00,0.70
108,edit,801,0.30,0.92,1.00,0.30
