task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/138,edit,HumanEval/138,0.90,1.00,1.00,0.90
HumanEval/117,edit,HumanEval/138,0.30,0.92,1.00,0.30
HumanEval/116,edit,HumanEval/138,0.40,0.98,1.00,0.40
HumanEval/84,edit,HumanEval/138,1.00,1.00,1.00,1.00
HumanEval/19,edit,HumanEval/138,0.30,0.92,1.00,0.30
HumanEval/46,edit,HumanEval/138,0.40,0.98,1.00,0.40
HumanEval/36,edit,HumanEval/138,0.20,0.78,1.00,0.20
HumanEval/110,edit,HumanEval/138,0.10,0.50,1.00,0.10
HumanEval/157,edit,HumanEval/138,0.80,1.00,1.00,0.80
HumanEval/44,edit,HumanEval/138,0.30,0.92,1.00,0.30
HumanEval/18,edit,HumanEval/138,0.50,1.00,1.00,0.50
HumanEval/155,edit,HumanEval/138,0.00,0.00,0.00,0.00
HumanEval/117,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/138,edit,HumanEval/117,1.00,1.00,1.00,1.00
HumanEval/116,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/84,edit,HumanEval/117,0.90,1.00,1.00,0.90
HumanEval/19,edit,HumanEval/117,0.30,0.92,1.00,0.30
HumanEval/46,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/36,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/117,0.30,0.92,1.00,0.30
HumanEval/44,edit,HumanEval/117,0.70,1.00,1.00,0.70
HumanEval/18,edit,HumanEval/117,0.60,1.00,1.00,0.60
HumanEval/155,edit,HumanEval/117,0.10,0.50,1.00,0.10
HumanEval/116,edit,HumanEval/116,0.10,0.50,1.00,0.10
HumanEval/138,edit,HumanEval/116,0.90,1.00,1.00,0.90
HumanEval/117,edit,HumanEval/116,0.10,0.50,1.00,0.10
HumanEval/84,edit,HumanEval/116,0.90,1.00,1.00,0.90
HumanEval/19,edit,HumanEval/116,0.20,0.78,1.00,0.20
HumanEval/46,edit,HumanEval/116,0.20,0.78,1.00,0.20
HumanEval/36,edit,HumanEval/116,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/116,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/116,0.40,0.98,1.00,0.40
HumanEval/44,edit,HumanEval/116,0.70,1.00,1.00,0.70
HumanEval/18,edit,HumanEval/116,0.50,1.00,1.00,0.50
HumanEval/155,edit,HumanEval/116,0.10,0.50,1.00,0.10
HumanEval/84,edit,HumanEval/84,0.80,1.00,1.00,0.80
HumanEval/138,edit,HumanEval/84,1.00,1.00,1.00,1.00
HumanEval/117,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/116,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/19,edit,HumanEval/84,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/84,0.30,0.92,1.00,0.30
HumanEval/36,edit,HumanEval/84,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/84,0.10,0.50,1.00,0.10
HumanEval/44,edit,HumanEval/84,0.70,1.00,1.00,0.70
HumanEval/18,edit,HumanEval/84,0.40,0.98,1.00,0.40
HumanEval/155,edit,HumanEval/84,0.20,0.78,1.00,0.20
HumanEval/19,edit,HumanEval/19,0.20,0.78,1.00,0.20
HumanEval/19,edit,HumanEval/19,0.20,0.78,1.00,0.20
HumanEval/138,edit,HumanEval/19,0.90,1.00,1.00,0.90
HumanEval/117,edit,HumanEval/19,0.40,0.98,1.00,0.40
HumanEval/116,edit,HumanEval/19,0.20,0.78,1.00,0.20
HumanEval/84,edit,HumanEval/19,0.60,1.00,1.00,0.60
HumanEval/46,edit,HumanEval/19,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/157,edit,HumanEval/19,0.50,1.00,1.00,0.50
HumanEval/44,edit,HumanEval/19,0.50,1.00,1.00,0.50
HumanEval/18,edit,HumanEval/19,0.50,1.00,1.00,0.50
HumanEval/155,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/46,0.80,1.00,1.00,0.80
HumanEval/138,edit,HumanEval/46,0.80,1.00,1.00,0.80
