task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
12,edit,12,0.20,0.78,1.00,0.20
62,edit,12,0.80,1.00,1.00,0.80
71,edit,12,0.40,0.98,1.00,0.40
77,edit,12,0.70,1.00,1.00,0.70
166,edit,12,0.30,0.92,1.00,0.30
240,edit,12,0.30,0.92,1.00,0.30
264,edit,12,0.60,1.00,1.00,0.60
267,edit,12,0.00,0.00,0.00,0.00
271,edit,12,0.50,1.00,1.00,0.50
294,edit,12,0.20,0.78,1.00,0.20
297,edit,12,0.00,0.00,0.00,0.00
301,edit,12,0.70,1.00,1.00,0.70
453,edit,12,0.10,0.50,1.00,0.10
569,edit,12,0.00,0.00,0.00,0.00
579,edit,12,0.40,0.98,1.00,0.40
583,edit,12,0.10,0.50,1.00,0.10
722,edit,12,0.70,1.00,1.00,0.70
749,edit,12,0.00,0.00,0.00,0.00
757,edit,12,0.40,0.98,1.00,0.40
783,edit,12,0.40,0.98,1.00,0.40
784,edit,12,0.10,0.50,1.00,0.10
801,edit,12,0.50,1.00,1.00,0.50
62,edit,62,0.90,1.00,1.00,0.90
12,edit,62,0.10,0.50,1.00,0.10
71,edit,62,0.50,1.00,1.00,0.50
77,edit,62,0.70,1.00,1.00,0.70
166,edit,62,0.30,0.92,1.00,0.30
240,edit,62,0.40,0.98,1.00,0.40
264,edit,62,0.70,1.00,1.00,0.70
267,edit,62,0.20,0.78,1.00,0.20
271,edit,62,0.90,1.00,1.00,0.90
294,edit,62,0.10,0.50,1.00,0.10
297,edit,62,0.00,0.00,0.00,0.00
301,edit,62,0.60,1.00,1.00,0.60
453,edit,62,0.00,0.00,0.00,0.00
569,edit,62,0.00,0.00,0.00,0.00
579,edit,62,0.60,1.00,1.00,0.60
583,edit,62,0.20,0.78,1.00,0.20
722,edit,62,0.50,1.00,1.00,0.50
749,edit,62,0.40,0.98,1.00,0.40
757,edit,62,0.10,0.50,1.00,0.10
783,edit,62,0.40,0.98,1.00,0.40
784,edit,62,0.30,0.92,1.00,0.30
801,edit,62,0.80,1.00,1.00,0.80
71,edit,71,0.70,1.00,1.00,0.70
12,edit,71,0.70,1.00,1.00,0.70
62,edit,71,0.80,1.00,1.00,0.80
77,edit,71,0.90,1.00,1.00,0.90
166,edit,71,0.30,0.92,1.00,0.30
240,edit,71,0.20,0.78,1.00,0.20
264,edit,71,0.40,0.98,1.00,0.40
267,edit,71,0.30,0.92,1.00,0.30
271,edit,71,0.90,1.00,1.00,0.90
294,edit,71,0.20,0.78,1.00,0.20
297,edit,71,0.10,0.50,1.00,0.10
301,edit,71,0.70,1.00,1.00,0.70
453,edit,71,0.00,0.00,0.00,0.00
569,edit,71,0.00,0.00,0.00,0.00
579,edit,71,0.70,1.00,1.00,0.70
583,edit,71,0.40,0.98,1.00,0.40
722,edit,71,0.70,1.00,1.00,0.70
749,edit,71,0.00,0.00,0.00,0.00
757,edit,71,0.40,0.98,1.00,0.40
783,edit,71,0.50,1.00,1.00,0.50
784,edit,71,0.30,0.92,1.00,0.30
801,edit,71,0.70,1.00,1.00,0.70
77,edit,77,0.60,1.00,1.00,0.60
12,edit,77,0.50,1.00,1.00,0.50
62,edit,77,0.60,1.00,1.00,0.60
71,edit,77,0.30,0.92,1.00,0.30
166,edit,77,0.10,0.50,1.00,0.10
240,edit,77,0.50,1.00,1.00,0.50
264,edit,77,0.50,1.00,1.00,0.50
267,edit,77,0.20,0.78,1.00,0.20
271,edit,77,0.60,1.00,1.00,0.60
294,edit,77,0.00,0.00,0.00,0.00
297,edit,77,0.10,0.50,1.00,0.10
301,edit,77,0.50,1.00,1.00,0.50
453,edit,77,0.00,0.00,0.00,0.00
569,edit,77,0.00,0.00,0.00,0.00
579,edit,77,0.70,1.00,1.00,0.70
583,edit,77,0.40,0.98,1.00,0.40
722,edit,77,0.40,0.98,1.00,0.40
749,edit,77,0.10,0.50,1.00,0.10
757,edit,77,0.30,0.92,1.00,0.30
783,edit,77,0.40,0.98,1.00,0.40
784,edit,77,0.40,0.98,1.00,0.40
801,edit,77,0.80,1.00,1.00,0.80
166,edit,166,0.50,1.00,1.00,0.50
12,edit,166,0.70,1.00,1.00,0.70
62,edit,166,0.60,1.00,1.00,0.60
71,edit,166,0.50,1.00,1.00,0.50
77,edit,166,0.70,1.00,1.00,0.70
