task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
102,edit,102,0.30,0.92,1.00,0.30
161,edit,102,0.20,0.78,1.00,0.20
399,edit,102,0.40,0.98,1.00,0.40
406,edit,102,0.40,0.98,1.00,0.40
457,edit,102,0.20,0.78,1.00,0.20
756,edit,102,0.00,0.00,0.00,0.00
161,edit,161,0.00,0.00,0.00,0.00
102,edit,161,0.30,0.92,1.00,0.30
399,edit,161,0.50,1.00,1.00,0.50
406,edit,161,0.50,1.00,1.00,0.50
457,edit,161,0.10,0.50,1.00,0.10
756,edit,161,0.00,0.00,0.00,0.00
399,edit,399,0.30,0.92,1.00,0.30
102,edit,399,0.50,1.00,1.00,0.50
161,edit,399,0.30,0.92,1.00,0.30
406,edit,399,0.50,1.00,1.00,0.50
457,edit,399,0.10,0.50,1.00,0.10
756,edit,399,0.00,0.00,0.00,0.00
406,edit,406,0.60,1.00,1.00,0.60
102,edit,406,0.50,1.00,1.00,0.50
161,edit,406,0.30,0.92,1.00,0.30
399,edit,406,0.60,1.00,1.00,0.60
457,edit,406,0.10,0.50,1.00,0.10
756,edit,406,0.10,0.50,1.00,0.10
457,edit,457,0.40,0.98,1.00,0.40
102,edit,457,0.40,0.98,1.00,0.40
161,edit,457,0.20,0.78,1.00,0.20
399,edit,457,0.70,1.00,1.00,0.70
406,edit,457,0.60,1.00,1.00,0.60
756,edit,457,0.00,0.00,0.00,0.00
756,edit,756,0.10,0.50,1.00,0.10
102,edit,756,0.40,0.98,1.00,0.40
161,edit,756,0.20,0.78,1.00,0.20
399,edit,756,0.20,0.78,1.00,0.20
406,edit,756,0.20,0.78,1.00,0.20
457,edit,756,0.10,0.50,1.00,0.10
102,edit,102,0.30,0.92,1.00,0.30
161,edit,102,0.20,0.78,1.00,0.20
399,edit,102,0.40,0.98,1.00,0.40
406,edit,102,0.40,0.98,1.00,0.40
457,edit,102,0.20,0.78,1.00,0.20
756,edit,102,0.00,0.00,0.00,0.00
161,edit,161,0.00,0.00,0.00,0.00
102,edit,161,0.30,0.92,1.00,0.30
399,edit,161,0.50,1.00,1.00,0.50
406,edit,161,0.50,1.00,1.00,0.50
457,edit,161,0.10,0.50,1.00,0.10
756,edit,161,0.00,0.00,0.00,0.00
399,edit,399,0.30,0.92,1.00,0.30
102,edit,399,0.50,1.00,1.00,0.50
161,edit,399,0.30,0.92,1.00,0.30
406,edit,399,0.50,1.00,1.00,0.50
457,edit,399,0.10,0.50,1.00,0.10
756,edit,399,0.00,0.00,0.00,0.00
406,edit,406,0.60,1.00,1.00,0.60
102,edit,406,0.50,1.00,1.00,0.50
161,edit,406,0.30,0.92,1.00,0.30
399,edit,406,0.60,1.00,1.00,0.60
457,edit,406,0.10,0.50,1.00,0.10
756,edit,406,0.10,0.50,1.00,0.10
457,edit,457,0.40,0.98,1.00,0.40
102,edit,457,0.40,0.98,1.00,0.40
161,edit,457,0.20,0.78,1.00,0.20
399,edit,457,0.70,1.00,1.00,0.70
406,edit,457,0.60,1.00,1.00,0.60
756,edit,457,0.00,0.00,0.00,0.00
756,edit,756,0.10,0.50,1.00,0.10
102,edit,756,0.40,0.98,1.00,0.40
161,edit,756,0.20,0.78,1.00,0.20
399,edit,756,0.20,0.78,1.00,0.20
406,edit,756,0.20,0.78,1.00,0.20
457,edit,756,0.10,0.50,1.00,0.10
