task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
69,edit,69,0.00,0.00,0.00,0.00
97,edit,69,0.80,1.00,1.00,0.80
111,edit,69,0.60,1.00,1.00,0.60
270,edit,69,0.30,0.92,1.00,0.30
274,edit,69,0.40,0.98,1.00,0.40
446,edit,69,0.90,1.00,1.00,0.90
453,edit,69,0.50,1.00,1.00,0.50
471,edit,69,0.60,1.00,1.00,0.60
555,edit,69,0.40,0.98,1.00,0.40
556,edit,69,0.60,1.00,1.00,0.60
593,edit,69,0.00,0.00,0.00,0.00
596,edit,69,0.00,0.00,0.00,0.00
629,edit,69,0.70,1.00,1.00,0.70
724,edit,69,0.20,0.78,1.00,0.20
737,edit,69,0.10,0.50,1.00,0.10
746,edit,69,0.50,1.00,1.00,0.50
780,edit,69,0.40,0.98,1.00,0.40
783,edit,69,0.30,0.92,1.00,0.30
788,edit,69,0.80,1.00,1.00,0.80
97,edit,97,0.90,1.00,1.00,0.90
69,edit,97,0.00,0.00,0.00,0.00
111,edit,97,0.50,1.00,1.00,0.50
270,edit,97,0.40,0.98,1.00,0.40
274,edit,97,0.40,0.98,1.00,0.40
446,edit,97,0.50,1.00,1.00,0.50
453,edit,97,0.80,1.00,1.00,0.80
471,edit,97,0.60,1.00,1.00,0.60
555,edit,97,0.60,1.00,1.00,0.60
556,edit,97,0.50,1.00,1.00,0.50
593,edit,97,0.00,0.00,0.00,0.00
596,edit,97,0.00,0.00,0.00,0.00
629,edit,97,0.60,1.00,1.00,0.60
724,edit,97,0.00,0.00,0.00,0.00
737,edit,97,0.30,0.92,1.00,0.30
746,edit,97,0.40,0.98,1.00,0.40
780,edit,97,0.60,1.00,1.00,0.60
783,edit,97,0.00,0.00,0.00,0.00
788,edit,97,0.80,1.00,1.00,0.80
111,edit,111,0.40,0.98,1.00,0.40
69,edit,111,0.00,0.00,0.00,0.00
97,edit,111,0.70,1.00,1.00,0.70
270,edit,111,0.30,0.92,1.00,0.30
274,edit,111,0.10,0.50,1.00,0.10
446,edit,111,0.80,1.00,1.00,0.80
453,edit,111,0.40,0.98,1.00,0.40
471,edit,111,0.40,0.98,1.00,0.40
555,edit,111,0.60,1.00,1.00,0.60
556,edit,111,0.40,0.98,1.00,0.40
593,edit,111,0.10,0.50,1.00,0.10
596,edit,111,0.00,0.00,0.00,0.00
629,edit,111,0.70,1.00,1.00,0.70
724,edit,111,0.00,0.00,0.00,0.00
737,edit,111,0.30,0.92,1.00,0.30
746,edit,111,0.50,1.00,1.00,0.50
780,edit,111,0.60,1.00,1.00,0.60
783,edit,111,0.30,0.92,1.00,0.30
788,edit,111,0.70,1.00,1.00,0.70
270,edit,270,0.20,0.78,1.00,0.20
69,edit,270,0.10,0.50,1.00,0.10
97,edit,270,0.50,1.00,1.00,0.50
111,edit,270,0.70,1.00,1.00,0.70
274,edit,270,0.20,0.78,1.00,0.20
446,edit,270,0.60,1.00,1.00,0.60
453,edit,270,0.80,1.00,1.00,0.80
471,edit,270,0.40,0.98,1.00,0.40
555,edit,270,0.60,1.00,1.00,0.60
556,edit,270,0.60,1.00,1.00,0.60
593,edit,270,0.00,0.00,0.00,0.00
596,edit,270,0.00,0.00,0.00,0.00
629,edit,270,0.90,1.00,1.00,0.90
724,edit,270,0.10,0.50,1.00,0.10
737,edit,270,0.40,0.98,1.00,0.40
746,edit,270,0.20,0.78,1.00,0.20
780,edit,270,0.30,0.92,1.00,0.30
783,edit,270,0.10,0.50,1.00,0.10
788,edit,270,0.80,1.00,1.00,0.80
274,edit,274,0.30,0.92,1.00,0.30
69,edit,274,0.00,0.00,0.00,0.00
97,edit,274,0.30,0.92,1.00,0.30
111,edit,274,0.70,1.00,1.00,0.70
270,edit,274,0.40,0.98,1.00,0.40
446,edit,274,0.80,1.00,1.00,0.80
453,edit,274,0.40,0.98,1.00,0.40
471,edit,274,0.40,0.98,1.00,0.40
555,edit,274,0.60,1.00,1.00,0.60
556,edit,274,0.40,0.98,1.00,0.40
593,edit,274,0.00,0.00,0.00,0.00
596,edit,274,0.00,0.00,0.00,0.00
629,edit,274,0.60,1.00,1.00,0.60
724,edit,274,0.10,0.50,1.00,0.10
737,edit,274,0.40,0.98,1.00,0.40
746,edit,274,0.80,1.00,1.00,0.80
780,edit,274,0.70,1.00,1.00,0.70
783,edit,274,0.30,0.92,1.00,0.30
788,edit,274,0.60,1.00,1.00,0.60
446,edit,446,0.80,1.00,1.00,0.80
69,edit,446,0.00,0.00,0.00,0.00
97,edit,446,1.00,1.00,1.00,1.00
111,edit,446,0.70,1.00,1.00,0.70
270,edit,446,0.40,0.98,1.00,0.40
274,edit,446,0.40,0.98,1.00,0.40
453,edit,446,0.30,0.92,1.00,0.30
471,edit,446,0.30,0.92,1.00,0.30
555,edit,446,0.40,0.98,1.00,0.40
556,edit,446,0.40,0.98,1.00,0.40
593,edit,446,0.00,0.00,0.00,0.00
596,edit,446,0.00,0.00,0.00,0.00
629,edit,446,0.70,1.00,1.00,0.70
724,edit,446,0.20,0.78,1.00,0.20
737,edit,446,0.40,0.98,1.00,0.40
746,edit,446,0.40,0.98,1.00,0.40
780,edit,446,0.40,0.98,1.00,0.40
783,edit,446,0.20,0.78,1.00,0.20
788,edit,446,0.60,1.00,1.00,0.60
453,edit,453,0.80,1.00,1.00,0.80
69,edit,453,0.00,0.00,0.00,0.00
97,edit,453,0.70,1.00,1.00,0.70
111,edit,453,0.70,1.00,1.00,0.70
270,edit,453,0.20,0.78,1.00,0.20
274,edit,453,0.40,0.98,1.00,0.40
446,edit,453,1.00,1.00,1.00,1.00
471,edit,453,0.30,0.92,1.00,0.30
555,edit,453,0.30,0.92,1.00,0.30
556,edit,453,0.60,1.00,1.00,0.60
593,edit,453,0.10,0.50,1.00,0.10
596,edit,453,0.00,0.00,0.00,0.00
629,edit,453,0.40,0.98,1.00,0.40
724,edit,453,0.00,0.00,0.00,0.00
737,edit,453,0.40,0.98,1.00,0.40
746,edit,453,0.70,1.00,1.00,0.70
780,edit,453,0.80,1.00,1.00,0.80
783,edit,453,0.20,0.78,1.00,0.20
788,edit,453,0.90,1.00,1.00,0.90
