task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
593,45.00000000000001,55.00000000000001,10.0
764,40.0,50.0,10.0
162,35.0,95.0,60.0
607,35.0,95.0,60.0
632,35.0,35.0,0.0
775,35.0,75.0,40.0
446,30.0,80.0,50.0
783,30.0,50.0,20.0
69,25.0,35.0,10.0
583,25.0,25.0,0.0
102,20.0,100.0,80.0
251,20.0,40.0,20.0
415,20.0,30.0,10.0
457,20.0,100.0,80.0
558,20.0,100.0,80.0
573,20.0,40.0,20.0
57,15.0,15.0,0.0
64,15.0,25.0,10.0
97,15.0,75.0,60.0
130,15.0,95.0,80.0
232,15.0,85.0,70.0
610,15.0,25.0,10.0
638,15.0,95.0,80.0
746,15.0,85.0,70.0
754,15.0,15.0,0.0
780,15.0,85.0,70.0
89,10.0,100.0,90.0
93,10.0,90.0,80.0
99,10.0,30.0,20.0
108,10.0,30.0,20.0
129,10.0,10.0,0.0
170,10.0,100.0,90.0
228,10.0,10.0,0.0
230,10.0,10.0,0.0
238,10.0,90.0,80.0
240,10.0,80.0,70.0
294,10.0,20.0,10.0
295,10.0,10.0,0.0
296,10.0,20.0,10.0
307,10.0,10.0,0.0
409,10.0,60.0,50.0
440,10.0,60.0,50.0
445,10.0,10.0,0.0
452,10.0,20.0,10.0
453,10.0,50.0,40.0
559,10.0,40.0,30.0
569,10.0,40.0,30.0
598,10.0,90.0,80.0
722,10.0,80.0,70.0
726,10.0,100.0,90.0
741,10.0,50.0,40.0
752,10.0,20.0,10.0
760,10.0,10.0,0.0
772,10.0,100.0,90.0
397,5.000000000000007,55.00000000000001,50.0
103,5.0,15.0,10.0
111,5.0,85.0,80.0
166,5.0,25.0,20.0
226,5.0,5.0,0.0
391,5.0,5.0,0.0
406,5.0,35.0,30.0
439,5.0,85.0,80.0
606,5.0,95.0,90.0
627,5.0,95.0,90.0
748,5.0,5.0,0.0
767,5.0,85.0,80.0
784,5.0,35.0,30.0
803,5.0,25.0,20.0
2,0.0,100.0,100.0
3,0.0,100.0,100.0
4,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,100.0,100.0
8,0.0,100.0,100.0
9,0.0,0.0,0.0
11,0.0,0.0,0.0
14,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,100.0,100.0
18,0.0,0.0,0.0
19,0.0,100.0,100.0
56,0.0,0.0,0.0
58,0.0,100.0,100.0
59,0.0,0.0,0.0
62,0.0,100.0,100.0
63,0.0,0.0,0.0
66,0.0,100.0,100.0
67,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,100.0,100.0
75,0.0,100.0,100.0
77,0.0,100.0,100.0
82,0.0,100.0,100.0
83,0.0,0.0,0.0
84,0.0,100.0,100.0
85,0.0,100.0,100.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,100.0,100.0
90,0.0,100.0,100.0
91,0.0,0.0,0.0
94,0.0,100.0,100.0
95,0.0,100.0,100.0
98,0.0,0.0,0.0
100,0.0,0.0,0.0
105,0.0,100.0,100.0
106,0.0,0.0,0.0
113,0.0,100.0,100.0
116,0.0,100.0,100.0
118,0.0,100.0,100.0
119,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
127,0.0,100.0,100.0
128,0.0,100.0,100.0
131,0.0,0.0,0.0
132,0.0,100.0,100.0
133,0.0,100.0,100.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,100.0,100.0
140,0.0,100.0,100.0
141,0.0,10.0,10.0
142,0.0,100.0,100.0
143,0.0,0.0,0.0
161,0.0,100.0,100.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,90.0,90.0
168,0.0,100.0,100.0
172,0.0,100.0,100.0
