task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
162,55.0,95.0,40.0
593,45.00000000000001,55.00000000000001,10.0
428,45.0,95.0,50.0
111,35.0,85.0,50.0
607,35.0,95.0,60.0
746,35.0,85.0,50.0
775,35.0,75.0,40.0
108,30.0,30.0,0.0
251,30.0,40.0,10.0
429,30.0,100.0,70.0
724,30.0,50.0,20.0
737,30.0,100.0,70.0
801,30.0,80.0,50.0
68,25.000000000000007,55.00000000000001,30.0
612,25.000000000000007,55.00000000000001,30.0
784,25.0,35.0,10.0
453,20.0,50.0,30.0
471,20.0,50.0,30.0
741,20.0,50.0,30.0
787,20.0,20.0,0.0
804,20.0,20.0,0.0
103,15.0,15.0,0.0
130,15.0,95.0,80.0
166,15.0,25.0,10.0
278,15.0,65.0,50.0
439,15.0,85.0,70.0
577,15.0,25.0,10.0
583,15.0,25.0,10.0
614,15.0,45.0,30.0
767,15.0,85.0,70.0
780,15.0,85.0,70.0
791,15.0,95.0,80.0
71,10.0,100.0,90.0
89,10.0,100.0,90.0
102,10.0,100.0,90.0
104,10.0,30.0,20.0
126,10.0,10.0,0.0
142,10.0,100.0,90.0
228,10.0,10.0,0.0
238,10.0,90.0,80.0
240,10.0,80.0,70.0
249,10.0,70.0,60.0
294,10.0,20.0,10.0
409,10.0,60.0,50.0
411,10.0,60.0,50.0
412,10.0,100.0,90.0
422,10.0,100.0,90.0
452,10.0,20.0,10.0
455,10.0,90.0,80.0
457,10.0,100.0,90.0
559,10.0,40.0,30.0
573,10.0,40.0,30.0
589,10.0,10.0,0.0
598,10.0,90.0,80.0
620,10.0,10.0,0.0
757,10.0,100.0,90.0
794,10.0,10.0,0.0
80,5.000000000000007,55.00000000000001,50.0
20,5.0,5.0,0.0
64,5.0,25.0,20.0
145,5.0,35.0,30.0
226,5.0,5.0,0.0
246,5.0,25.0,20.0
276,5.0,95.0,90.0
300,5.0,5.0,0.0
464,5.0,95.0,90.0
594,5.0,5.0,0.0
610,5.0,25.0,20.0
611,5.0,95.0,90.0
619,5.0,5.0,0.0
638,5.0,95.0,90.0
723,5.0,95.0,90.0
748,5.0,5.0,0.0
758,5.0,65.0,60.0
