task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/157,edit,HumanEval/157,0.20,0.78,1.00,0.20
HumanEval/46,edit,HumanEval/157,0.90,1.00,1.00,0.90
HumanEval/113,edit,HumanEval/157,1.00,1.00,1.00,1.00
HumanEval/17,edit,HumanEval/157,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/157,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/157,0.40,0.98,1.00,0.40
HumanEval/147,edit,HumanEval/157,0.20,0.78,1.00,0.20
HumanEval/18,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/46,0.70,1.00,1.00,0.70
HumanEval/157,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/113,edit,HumanEval/46,0.90,1.00,1.00,0.90
HumanEval/17,edit,HumanEval/46,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/46,0.40,0.98,1.00,0.40
HumanEval/155,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/46,0.60,1.00,1.00,0.60
HumanEval/147,edit,HumanEval/46,0.30,0.92,1.00,0.30
HumanEval/18,edit,HumanEval/46,0.00,0.00,0.00,0.00
HumanEval/113,edit,HumanEval/113,1.00,1.00,1.00,1.00
HumanEval/157,edit,HumanEval/113,0.30,0.92,1.00,0.30
HumanEval/46,edit,HumanEval/113,0.60,1.00,1.00,0.60
HumanEval/17,edit,HumanEval/113,0.40,0.98,1.00,0.40
HumanEval/104,edit,HumanEval/113,0.50,1.00,1.00,0.50
HumanEval/155,edit,HumanEval/113,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/113,0.50,1.00,1.00,0.50
HumanEval/147,edit,HumanEval/113,0.10,0.50,1.00,0.10
HumanEval/18,edit,HumanEval/113,0.10,0.50,1.00,0.10
HumanEval/17,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/157,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/46,edit,HumanEval/17,0.80,1.00,1.00,0.80
HumanEval/113,edit,HumanEval/17,1.00,1.00,1.00,1.00
HumanEval/104,edit,HumanEval/17,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/17,0.50,1.00,1.00,0.50
HumanEval/147,edit,HumanEval/17,0.40,0.98,1.00,0.40
HumanEval/18,edit,HumanEval/17,0.00,0.00,0.00,0.00
HumanEval/104,edit,HumanEval/104,0.20,0.78,1.00,0.20
HumanEval/157,edit,HumanEval/104,0.20,0.78,1.00,0.20
HumanEval/46,edit,HumanEval/104,0.60,1.00,1.00,0.60
HumanEval/113,edit,HumanEval/104,0.90,1.00,1.00,0.90
HumanEval/17,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/155,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/147,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/18,edit,HumanEval/104,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/155,0.10,0.50,1.00,0.10
HumanEval/157,edit,HumanEval/155,0.00,0.00,0.00,0.00
HumanEval/46,edit,HumanEval/155,0.50,1.00,1.00,0.50
HumanEval/113,edit,HumanEval/155,1.00,1.00,1.00,1.00
HumanEval/17,edit,HumanEval/155,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/155,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/155,0.30,0.92,1.00,0.30
HumanEval/147,edit,HumanEval/155,0.30,0.92,1.00,0.30
HumanEval/18,edit,HumanEval/155,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/156,0.90,1.00,1.00,0.90
HumanEval/157,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/46,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/113,edit,HumanEval/156,1.00,1.00,1.00,1.00
HumanEval/17,edit,HumanEval/156,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/147,edit,HumanEval/156,0.20,0.78,1.00,0.20
HumanEval/18,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/147,edit,HumanEval/147,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/147,0.20,0.78,1.00,0.20
HumanEval/46,edit,HumanEval/147,0.80,1.00,1.00,0.80
HumanEval/113,edit,HumanEval/147,1.00,1.00,1.00,1.00
HumanEval/17,edit,HumanEval/147,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/147,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/147,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/147,0.60,1.00,1.00,0.60
HumanEval/18,edit,HumanEval/147,0.20,0.78,1.00,0.20
HumanEval/18,edit,HumanEval/18,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/18,0.40,0.98,1.00,0.40
HumanEval/46,edit,HumanEval/18,0.40,0.98,1.00,0.40
HumanEval/113,edit,HumanEval/18,1.00,1.00,1.00,1.00
HumanEval/17,edit,HumanEval/18,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/18,0.20,0.78,1.00,0.20
HumanEval/155,edit,HumanEval/18,0.00,0.00,0.00,0.00
HumanEval/156,edit,HumanEval/18,0.80,1.00,1.00,0.80
HumanEval/147,edit,HumanEval/18,0.00,0.00,0.00,0.00
