task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
69,edit,69,0.30,0.92,1.00,0.30
79,edit,69,0.60,1.00,1.00,0.60
97,edit,69,0.40,0.98,1.00,0.40
108,edit,69,0.30,0.92,1.00,0.30
130,edit,69,0.20,0.78,1.00,0.20
249,edit,69,0.10,0.50,1.00,0.10
278,edit,69,0.00,0.00,0.00,0.00
455,edit,69,0.60,1.00,1.00,0.60
464,edit,69,0.90,1.00,1.00,0.90
471,edit,69,0.10,0.50,1.00,0.10
556,edit,69,0.30,0.92,1.00,0.30
558,edit,69,0.90,1.00,1.00,0.90
569,edit,69,0.00,0.00,0.00,0.00
573,edit,69,0.00,0.00,0.00,0.00
593,edit,69,0.20,0.78,1.00,0.20
614,edit,69,0.10,0.50,1.00,0.10
638,edit,69,0.60,1.00,1.00,0.60
750,edit,69,0.00,0.00,0.00,0.00
786,edit,69,1.00,1.00,1.00,1.00
801,edit,69,0.60,1.00,1.00,0.60
79,edit,79,0.80,1.00,1.00,0.80
69,edit,79,0.00,0.00,0.00,0.00
97,edit,79,0.60,1.00,1.00,0.60
108,edit,79,0.00,0.00,0.00,0.00
130,edit,79,0.20,0.78,1.00,0.20
249,edit,79,0.60,1.00,1.00,0.60
278,edit,79,0.30,0.92,1.00,0.30
455,edit,79,0.70,1.00,1.00,0.70
464,edit,79,0.80,1.00,1.00,0.80
471,edit,79,0.10,0.50,1.00,0.10
556,edit,79,0.40,0.98,1.00,0.40
558,edit,79,0.90,1.00,1.00,0.90
569,edit,79,0.10,0.50,1.00,0.10
573,edit,79,0.10,0.50,1.00,0.10
593,edit,79,0.30,0.92,1.00,0.30
614,edit,79,0.40,0.98,1.00,0.40
638,edit,79,1.00,1.00,1.00,1.00
750,edit,79,0.50,1.00,1.00,0.50
786,edit,79,0.90,1.00,1.00,0.90
801,edit,79,0.70,1.00,1.00,0.70
97,edit,97,0.50,1.00,1.00,0.50
69,edit,97,0.10,0.50,1.00,0.10
