task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/19,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/110,edit,HumanEval/19,0.00,0.00,0.00,0.00
HumanEval/98,edit,HumanEval/19,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/19,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/19,0.80,1.00,1.00,0.80
HumanEval/144,edit,HumanEval/19,0.20,0.78,1.00,0.20
HumanEval/124,edit,HumanEval/19,0.40,0.98,1.00,0.40
HumanEval/85,edit,HumanEval/19,0.80,1.00,1.00,0.80
HumanEval/104,edit,HumanEval/19,0.20,0.78,1.00,0.20
HumanEval/86,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/161,edit,HumanEval/19,0.80,1.00,1.00,0.80
HumanEval/117,edit,HumanEval/19,0.70,1.00,1.00,0.70
HumanEval/138,edit,HumanEval/19,0.70,1.00,1.00,0.70
HumanEval/5,edit,HumanEval/19,0.50,1.00,1.00,0.50
HumanEval/36,edit,HumanEval/19,0.70,1.00,1.00,0.70
HumanEval/135,edit,HumanEval/19,0.10,0.50,1.00,0.10
HumanEval/156,edit,HumanEval/19,0.50,1.00,1.00,0.50
HumanEval/110,edit,HumanEval/110,0.10,0.50,1.00,0.10
HumanEval/19,edit,HumanEval/110,0.20,0.78,1.00,0.20
HumanEval/98,edit,HumanEval/110,0.90,1.00,1.00,0.90
HumanEval/157,edit,HumanEval/110,0.80,1.00,1.00,0.80
HumanEval/118,edit,HumanEval/110,0.80,1.00,1.00,0.80
HumanEval/144,edit,HumanEval/110,0.20,0.78,1.00,0.20
HumanEval/124,edit,HumanEval/110,0.50,1.00,1.00,0.50
HumanEval/85,edit,HumanEval/110,1.00,1.00,1.00,1.00
HumanEval/104,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/86,edit,HumanEval/110,0.10,0.50,1.00,0.10
HumanEval/161,edit,HumanEval/110,0.80,1.00,1.00,0.80
HumanEval/117,edit,HumanEval/110,0.80,1.00,1.00,0.80
HumanEval/138,edit,HumanEval/110,1.00,1.00,1.00,1.00
HumanEval/5,edit,HumanEval/110,0.70,1.00,1.00,0.70
HumanEval/36,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/135,edit,HumanEval/110,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/110,0.50,1.00,1.00,0.50
HumanEval/98,edit,HumanEval/98,0.80,1.00,1.00,0.80
HumanEval/19,edit,HumanEval/98,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/98,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/98,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/98,0.90,1.00,1.00,0.90
HumanEval/144,edit,HumanEval/98,0.20,0.78,1.00,0.20
HumanEval/124,edit,HumanEval/98,0.40,0.98,1.00,0.40
HumanEval/85,edit,HumanEval/98,1.00,1.00,1.00,1.00
HumanEval/104,edit,HumanEval/98,0.10,0.50,1.00,0.10
HumanEval/86,edit,HumanEval/98,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/98,0.70,1.00,1.00,0.70
HumanEval/117,edit,HumanEval/98,0.50,1.00,1.00,0.50
HumanEval/138,edit,HumanEval/98,0.80,1.00,1.00,0.80
HumanEval/5,edit,HumanEval/98,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/98,0.40,0.98,1.00,0.40
HumanEval/135,edit,HumanEval/98,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/98,0.50,1.00,1.00,0.50
HumanEval/157,edit,HumanEval/157,0.60,1.00,1.00,0.60
HumanEval/19,edit,HumanEval/157,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/98,edit,HumanEval/157,0.60,1.00,1.00,0.60
HumanEval/118,edit,HumanEval/157,0.90,1.00,1.00,0.90
HumanEval/144,edit,HumanEval/157,0.10,0.50,1.00,0.10
HumanEval/124,edit,HumanEval/157,0.30,0.92,1.00,0.30
HumanEval/85,edit,HumanEval/157,0.90,1.00,1.00,0.90
HumanEval/104,edit,HumanEval/157,0.10,0.50,1.00,0.10
HumanEval/86,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/161,edit,HumanEval/157,0.70,1.00,1.00,0.70
HumanEval/117,edit,HumanEval/157,0.80,1.00,1.00,0.80
HumanEval/138,edit,HumanEval/157,0.50,1.00,1.00,0.50
HumanEval/5,edit,HumanEval/157,0.40,0.98,1.00,0.40
HumanEval/36,edit,HumanEval/157,0.70,1.00,1.00,0.70
HumanEval/135,edit,HumanEval/157,0.30,0.92,1.00,0.30
HumanEval/156,edit,HumanEval/157,0.50,1.00,1.00,0.50
HumanEval/118,edit,HumanEval/118,0.90,1.00,1.00,0.90
HumanEval/19,edit,HumanEval/118,0.10,0.50,1.00,0.10
HumanEval/110,edit,HumanEval/118,0.00,0.00,0.00,0.00
HumanEval/98,edit,HumanEval/118,0.90,1.00,1.00,0.90
HumanEval/157,edit,HumanEval/118,0.30,0.92,1.00,0.30
