task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
69,edit,69,0.50,1.00,1.00,0.50
103,edit,69,0.10,0.50,1.00,0.10
108,edit,69,0.50,1.00,1.00,0.50
162,edit,69,0.80,1.00,1.00,0.80
264,edit,69,0.40,0.98,1.00,0.40
268,edit,69,0.00,0.00,0.00,0.00
290,edit,69,0.60,1.00,1.00,0.60
301,edit,69,0.40,0.98,1.00,0.40
396,edit,69,0.00,0.00,0.00,0.00
439,edit,69,0.50,1.00,1.00,0.50
453,edit,69,0.40,0.98,1.00,0.40
457,edit,69,0.40,0.98,1.00,0.40
579,edit,69,0.40,0.98,1.00,0.40
584,edit,69,0.80,1.00,1.00,0.80
607,edit,69,0.70,1.00,1.00,0.70
614,edit,69,1.00,1.00,1.00,1.00
780,edit,69,0.90,1.00,1.00,0.90
783,edit,69,0.10,0.50,1.00,0.10
801,edit,69,0.80,1.00,1.00,0.80
103,edit,103,0.00,0.00,0.00,0.00
69,edit,103,0.50,1.00,1.00,0.50
108,edit,103,0.50,1.00,1.00,0.50
162,edit,103,0.90,1.00,1.00,0.90
264,edit,103,0.30,0.92,1.00,0.30
268,edit,103,0.20,0.78,1.00,0.20
290,edit,103,0.70,1.00,1.00,0.70
301,edit,103,0.80,1.00,1.00,0.80
396,edit,103,0.10,0.50,1.00,0.10
439,edit,103,0.60,1.00,1.00,0.60
453,edit,103,0.40,0.98,1.00,0.40
457,edit,103,0.40,0.98,1.00,0.40
579,edit,103,0.50,1.00,1.00,0.50
584,edit,103,0.50,1.00,1.00,0.50
607,edit,103,0.10,0.50,1.00,0.10
614,edit,103,0.80,1.00,1.00,0.80
780,edit,103,0.90,1.00,1.00,0.90
783,edit,103,0.00,0.00,0.00,0.00
801,edit,103,0.80,1.00,1.00,0.80
108,edit,108,0.50,1.00,1.00,0.50
69,edit,108,0.80,1.00,1.00,0.80
103,edit,108,0.00,0.00,0.00,0.00
162,edit,108,1.00,1.00,1.00,1.00
264,edit,108,0.40,0.98,1.00,0.40
268,edit,108,0.00,0.00,0.00,0.00
290,edit,108,0.50,1.00,1.00,0.50
301,edit,108,0.30,0.92,1.00,0.30
396,edit,108,0.10,0.50,1.00,0.10
439,edit,108,0.30,0.92,1.00,0.30
453,edit,108,0.60,1.00,1.00,0.60
457,edit,108,0.60,1.00,1.00,0.60
579,edit,108,0.10,0.50,1.00,0.10
584,edit,108,0.10,0.50,1.00,0.10
607,edit,108,0.20,0.78,1.00,0.20
614,edit,108,0.90,1.00,1.00,0.90
780,edit,108,0.60,1.00,1.00,0.60
783,edit,108,0.10,0.50,1.00,0.10
801,edit,108,0.90,1.00,1.00,0.90
162,edit,162,1.00,1.00,1.00,1.00
69,edit,162,0.50,1.00,1.00,0.50
103,edit,162,0.20,0.78,1.00,0.20
108,edit,162,0.50,1.00,1.00,0.50
264,edit,162,0.40,0.98,1.00,0.40
268,edit,162,0.10,0.50,1.00,0.10
290,edit,162,0.90,1.00,1.00,0.90
301,edit,162,0.60,1.00,1.00,0.60
396,edit,162,0.10,0.50,1.00,0.10
439,edit,162,0.40,0.98,1.00,0.40
453,edit,162,0.40,0.98,1.00,0.40
457,edit,162,0.60,1.00,1.00,0.60
579,edit,162,0.40,0.98,1.00,0.40
584,edit,162,0.30,0.92,1.00,0.30
607,edit,162,0.40,0.98,1.00,0.40
614,edit,162,1.00,1.00,1.00,1.00
780,edit,162,0.70,1.00,1.00,0.70
783,edit,162,0.10,0.50,1.00,0.10
801,edit,162,0.90,1.00,1.00,0.90
264,edit,264,0.10,0.50,1.00,0.10
69,edit,264,0.50,1.00,1.00,0.50
103,edit,264,0.00,0.00,0.00,0.00
108,edit,264,0.40,0.98,1.00,0.40
162,edit,264,0.80,1.00,1.00,0.80
268,edit,264,0.00,0.00,0.00,0.00
290,edit,264,0.70,1.00,1.00,0.70
301,edit,264,0.40,0.98,1.00,0.40
396,edit,264,0.20,0.78,1.00,0.20
439,edit,264,0.50,1.00,1.00,0.50
453,edit,264,0.10,0.50,1.00,0.10
457,edit,264,0.60,1.00,1.00,0.60
579,edit,264,0.20,0.78,1.00,0.20
584,edit,264,0.90,1.00,1.00,0.90
607,edit,264,0.30,0.92,1.00,0.30
614,edit,264,1.00,1.00,1.00,1.00
780,edit,264,1.00,1.00,1.00,1.00
783,edit,264,0.00,0.00,0.00,0.00
801,edit,264,0.60,1.00,1.00,0.60
268,edit,268,0.10,0.50,1.00,0.10
69,edit,268,0.60,1.00,1.00,0.60
103,edit,268,0.10,0.50,1.00,0.10
108,edit,268,0.80,1.00,1.00,0.80
162,edit,268,0.90,1.00,1.00,0.90
264,edit,268,0.70,1.00,1.00,0.70
290,edit,268,0.50,1.00,1.00,0.50
301,edit,268,0.40,0.98,1.00,0.40
396,edit,268,0.10,0.50,1.00,0.10
439,edit,268,0.30,0.92,1.00,0.30
453,edit,268,0.40,0.98,1.00,0.40
457,edit,268,0.80,1.00,1.00,0.80
579,edit,268,0.60,1.00,1.00,0.60
584,edit,268,0.80,1.00,1.00,0.80
607,edit,268,0.00,0.00,0.00,0.00
614,edit,268,1.00,1.00,1.00,1.00
780,edit,268,1.00,1.00,1.00,1.00
783,edit,268,0.20,0.78,1.00,0.20
