task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/157,edit,HumanEval/157,0.40,0.98,1.00,0.40
HumanEval/9,edit,HumanEval/157,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/157,0.30,0.92,1.00,0.30
HumanEval/144,edit,HumanEval/157,0.60,1.00,1.00,0.60
HumanEval/156,edit,HumanEval/157,0.50,1.00,1.00,0.50
HumanEval/104,edit,HumanEval/157,0.20,0.78,1.00,0.20
HumanEval/147,edit,HumanEval/157,0.00,0.00,0.00,0.00
HumanEval/9,edit,HumanEval/9,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/9,0.40,0.98,1.00,0.40
HumanEval/155,edit,HumanEval/9,0.10,0.50,1.00,0.10
HumanEval/36,edit,HumanEval/9,0.50,1.00,1.00,0.50
HumanEval/144,edit,HumanEval/9,0.60,1.00,1.00,0.60
HumanEval/156,edit,HumanEval/9,1.00,1.00,1.00,1.00
HumanEval/104,edit,HumanEval/9,0.40,0.98,1.00,0.40
HumanEval/147,edit,HumanEval/9,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/155,0.00,0.00,0.00,0.00
HumanEval/157,edit,HumanEval/155,0.40,0.98,1.00,0.40
HumanEval/9,edit,HumanEval/155,0.20,0.78,1.00,0.20
HumanEval/36,edit,HumanEval/155,0.50,1.00,1.00,0.50
HumanEval/144,edit,HumanEval/155,0.70,1.00,1.00,0.70
HumanEval/156,edit,HumanEval/155,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/155,0.20,0.78,1.00,0.20
HumanEval/147,edit,HumanEval/155,0.60,1.00,1.00,0.60
HumanEval/36,edit,HumanEval/36,0.50,1.00,1.00,0.50
HumanEval/157,edit,HumanEval/36,0.20,0.78,1.00,0.20
HumanEval/9,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/36,0.00,0.00,0.00,0.00
HumanEval/144,edit,HumanEval/36,0.40,0.98,1.00,0.40
HumanEval/156,edit,HumanEval/36,0.70,1.00,1.00,0.70
HumanEval/104,edit,HumanEval/36,0.30,0.92,1.00,0.30
HumanEval/147,edit,HumanEval/36,0.40,0.98,1.00,0.40
HumanEval/144,edit,HumanEval/144,0.40,0.98,1.00,0.40
HumanEval/157,edit,HumanEval/144,0.30,0.92,1.00,0.30
HumanEval/9,edit,HumanEval/144,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/144,0.10,0.50,1.00,0.10
HumanEval/36,edit,HumanEval/144,0.50,1.00,1.00,0.50
HumanEval/156,edit,HumanEval/144,0.40,0.98,1.00,0.40
HumanEval/104,edit,HumanEval/144,0.10,0.50,1.00,0.10
HumanEval/147,edit,HumanEval/144,0.50,1.00,1.00,0.50
HumanEval/156,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/157,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/9,edit,HumanEval/156,0.00,0.00,0.00,0.00
HumanEval/155,edit,HumanEval/156,0.10,0.50,1.00,0.10
HumanEval/36,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/144,edit,HumanEval/156,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/156,0.40,0.98,1.00,0.40
HumanEval/147,edit,HumanEval/156,0.30,0.92,1.00,0.30
HumanEval/104,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/157,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/9,edit,HumanEval/104,0.10,0.50,1.00,0.10
HumanEval/155,edit,HumanEval/104,0.00,0.00,0.00,0.00
HumanEval/36,edit,HumanEval/104,0.60,1.00,1.00,0.60
HumanEval/144,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/156,edit,HumanEval/104,0.70,1.00,1.00,0.70
HumanEval/147,edit,HumanEval/104,0.50,1.00,1.00,0.50
HumanEval/147,edit,HumanEval/147,0.30,0.92,1.00,0.30
HumanEval/157,edit,HumanEval/147,0.40,0.98,1.00,0.40
HumanEval/9,edit,HumanEval/147,0.30,0.92,1.00,0.30
HumanEval/155,edit,HumanEval/147,0.30,0.92,1.00,0.30
HumanEval/36,edit,HumanEval/147,0.40,0.98,1.00,0.40
HumanEval/144,edit,HumanEval/147,0.70,1.00,1.00,0.70
HumanEval/156,edit,HumanEval/147,0.60,1.00,1.00,0.60
HumanEval/104,edit,HumanEval/147,0.20,0.78,1.00,0.20
