task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
62,edit,62,0.70,1.00,1.00,0.70
84,edit,62,0.90,1.00,1.00,0.90
86,edit,62,0.60,1.00,1.00,0.60
89,edit,62,0.40,0.98,1.00,0.40
92,edit,62,0.70,1.00,1.00,0.70
101,edit,62,0.00,0.00,0.00,0.00
115,edit,62,0.60,1.00,1.00,0.60
228,edit,62,0.80,1.00,1.00,0.80
264,edit,62,0.60,1.00,1.00,0.60
607,edit,62,0.00,0.00,0.00,0.00
749,edit,62,0.10,0.50,1.00,0.10
753,edit,62,0.90,1.00,1.00,0.90
758,edit,62,0.30,0.92,1.00,0.30
783,edit,62,0.20,0.78,1.00,0.20
84,edit,84,0.90,1.00,1.00,0.90
62,edit,84,0.70,1.00,1.00,0.70
86,edit,84,0.80,1.00,1.00,0.80
89,edit,84,0.10,0.50,1.00,0.10
92,edit,84,0.50,1.00,1.00,0.50
101,edit,84,0.00,0.00,0.00,0.00
115,edit,84,0.70,1.00,1.00,0.70
228,edit,84,0.30,0.92,1.00,0.30
264,edit,84,0.10,0.50,1.00,0.10
607,edit,84,0.50,1.00,1.00,0.50
749,edit,84,0.20,0.78,1.00,0.20
753,edit,84,0.70,1.00,1.00,0.70
758,edit,84,0.20,0.78,1.00,0.20
783,edit,84,0.10,0.50,1.00,0.10
86,edit,86,1.00,1.00,1.00,1.00
62,edit,86,0.70,1.00,1.00,0.70
84,edit,86,0.90,1.00,1.00,0.90
89,edit,86,0.10,0.50,1.00,0.10
92,edit,86,0.60,1.00,1.00,0.60
101,edit,86,0.00,0.00,0.00,0.00
115,edit,86,0.90,1.00,1.00,0.90
228,edit,86,0.70,1.00,1.00,0.70
264,edit,86,0.20,0.78,1.00,0.20
607,edit,86,0.20,0.78,1.00,0.20
749,edit,86,0.20,0.78,1.00,0.20
753,edit,86,0.80,1.00,1.00,0.80
758,edit,86,0.50,1.00,1.00,0.50
783,edit,86,0.00,0.00,0.00,0.00
89,edit,89,0.10,0.50,1.00,0.10
62,edit,89,0.70,1.00,1.00,0.70
84,edit,89,0.80,1.00,1.00,0.80
86,edit,89,0.80,1.00,1.00,0.80
92,edit,89,0.80,1.00,1.00,0.80
101,edit,89,0.00,0.00,0.00,0.00
115,edit,89,0.80,1.00,1.00,0.80
228,edit,89,0.70,1.00,1.00,0.70
264,edit,89,0.50,1.00,1.00,0.50
607,edit,89,0.20,0.78,1.00,0.20
749,edit,89,0.20,0.78,1.00,0.20
753,edit,89,0.60,1.00,1.00,0.60
758,edit,89,0.30,0.92,1.00,0.30
783,edit,89,0.10,0.50,1.00,0.10
92,edit,92,0.30,0.92,1.00,0.30
62,edit,92,0.50,1.00,1.00,0.50
84,edit,92,0.90,1.00,1.00,0.90
86,edit,92,0.60,1.00,1.00,0.60
89,edit,92,0.10,0.50,1.00,0.10
101,edit,92,0.00,0.00,0.00,0.00
115,edit,92,0.40,0.98,1.00,0.40
228,edit,92,0.40,0.98,1.00,0.40
264,edit,92,0.40,0.98,1.00,0.40
607,edit,92,0.30,0.92,1.00,0.30
749,edit,92,0.00,0.00,0.00,0.00
753,edit,92,0.60,1.00,1.00,0.60
758,edit,92,0.50,1.00,1.00,0.50
783,edit,92,0.10,0.50,1.00,0.10
101,edit,101,0.00,0.00,0.00,0.00
62,edit,101,0.80,1.00,1.00,0.80
84,edit,101,0.90,1.00,1.00,0.90
86,edit,101,0.70,1.00,1.00,0.70
89,edit,101,0.00,0.00,0.00,0.00
92,edit,101,0.50,1.00,1.00,0.50
115,edit,101,1.00,1.00,1.00,1.00
228,edit,101,0.60,1.00,1.00,0.60
264,edit,101,0.50,1.00,1.00,0.50
607,edit,101,0.30,0.92,1.00,0.30
749,edit,101,0.10,0.50,1.00,0.10
753,edit,101,0.90,1.00,1.00,0.90
758,edit,101,0.10,0.50,1.00,0.10
783,edit,101,0.30,0.92,1.00,0.30
115,edit,115,0.80,1.00,1.00,0.80
62,edit,115,0.60,1.00,1.00,0.60
84,edit,115,0.80,1.00,1.00,0.80
86,edit,115,0.80,1.00,1.00,0.80
89,edit,115,0.00,0.00,0.00,0.00
92,edit,115,0.50,1.00,1.00,0.50
101,edit,115,0.00,0.00,0.00,0.00
228,edit,115,0.60,1.00,1.00,0.60
264,edit,115,0.30,0.92,1.00,0.30
607,edit,115,0.40,0.98,1.00,0.40
749,edit,115,0.00,0.00,0.00,0.00
753,edit,115,0.90,1.00,1.00,0.90
758,edit,115,0.30,0.92,1.00,0.30
783,edit,115,0.30,0.92,1.00,0.30
228,edit,228,0.60,1.00,1.00,0.60
62,edit,228,0.60,1.00,1.00,0.60
84,edit,228,1.00,1.00,1.00,1.00
86,edit,228,0.80,1.00,1.00,0.80
89,edit,228,0.10,0.50,1.00,0.10
92,edit,228,0.50,1.00,1.00,0.50
101,edit,228,0.00,0.00,0.00,0.00
115,edit,228,0.90,1.00,1.00,0.90
264,edit,228,0.20,0.78,1.00,0.20
607,edit,228,0.20,0.78,1.00,0.20
749,edit,228,0.40,0.98,1.00,0.40
753,edit,228,0.80,1.00,1.00,0.80
758,edit,228,0.40,0.98,1.00,0.40
783,edit,228,0.20,0.78,1.00,0.20
264,edit,264,0.50,1.00,1.00,0.50
62,edit,264,0.50,1.00,1.00,0.50
84,edit,264,0.90,1.00,1.00,0.90
86,edit,264,0.60,1.00,1.00,0.60
89,edit,264,0.00,0.00,0.00,0.00
92,edit,264,0.50,1.00,1.00,0.50
101,edit,264,0.00,0.00,0.00,0.00
115,edit,264,0.80,1.00,1.00,0.80
228,edit,264,0.60,1.00,1.00,0.60
607,edit,264,0.20,0.78,1.00,0.20
749,edit,264,0.10,0.50,1.00,0.10
753,edit,264,0.70,1.00,1.00,0.70
758,edit,264,0.50,1.00,1.00,0.50
783,edit,264,0.10,0.50,1.00,0.10
607,edit,607,0.50,1.00,1.00,0.50
62,edit,607,0.70,1.00,1.00,0.70
84,edit,607,0.90,1.00,1.00,0.90
86,edit,607,1.00,1.00,1.00,1.00
89,edit,607,0.10,0.50,1.00,0.10
92,edit,607,0.40,0.98,1.00,0.40
101,edit,607,0.00,0.00,0.00,0.00
115,edit,607,0.60,1.00,1.00,0.60
228,edit,607,0.50,1.00,1.00,0.50
264,edit,607,0.50,1.00,1.00,0.50
749,edit,607,0.00,0.00,0.00,0.00
753,edit,607,0.50,1.00,1.00,0.50
758,edit,607,0.30,0.92,1.00,0.30
783,edit,607,0.20,0.78,1.00,0.20
749,edit,749,0.10,0.50,1.00,0.10
62,edit,749,0.30,0.92,1.00,0.30
84,edit,749,0.80,1.00,1.00,0.80
86,edit,749,0.80,1.00,1.00,0.80
89,edit,749,0.10,0.50,1.00,0.10
92,edit,749,0.30,0.92,1.00,0.30
101,edit,749,0.00,0.00,0.00,0.00
115,edit,749,0.90,1.00,1.00,0.90
228,edit,749,0.60,1.00,1.00,0.60
264,edit,749,0.50,1.00,1.00,0.50
607,edit,749,0.70,1.00,1.00,0.70
753,edit,749,0.60,1.00,1.00,0.60
758,edit,749,0.40,0.98,1.00,0.40
783,edit,749,0.20,0.78,1.00,0.20
753,edit,753,0.90,1.00,1.00,0.90
62,edit,753,0.40,0.98,1.00,0.40
84,edit,753,1.00,1.00,1.00,1.00
86,edit,753,0.70,1.00,1.00,0.70
89,edit,753,0.10,0.50,1.00,0.10
92,edit,753,0.70,1.00,1.00,0.70
101,edit,753,0.00,0.00,0.00,0.00
115,edit,753,0.70,1.00,1.00,0.70
228,edit,753,0.50,1.00,1.00,0.50
264,edit,753,0.30,0.92,1.00,0.30
607,edit,753,0.10,0.50,1.00,0.10
749,edit,753,0.00,0.00,0.00,0.00
758,edit,753,0.20,0.78,1.00,0.20
783,edit,753,0.30,0.92,1.00,0.30
758,edit,758,0.80,1.00,1.00,0.80
62,edit,758,0.40,0.98,1.00,0.40
84,edit,758,0.70,1.00,1.00,0.70
86,edit,758,0.70,1.00,1.00,0.70
89,edit,758,0.00,0.00,0.00,0.00
92,edit,758,0.40,0.98,1.00,0.40
101,edit,758,0.00,0.00,0.00,0.00
115,edit,758,0.60,1.00,1.00,0.60
228,edit,758,0.10,0.50,1.00,0.10
264,edit,758,0.60,1.00,1.00,0.60
607,edit,758,0.40,0.98,1.00,0.40
749,edit,758,0.20,0.78,1.00,0.20
753,edit,758,0.70,1.00,1.00,0.70
783,edit,758,0.20,0.78,1.00,0.20
783,edit,783,0.40,0.98,1.00,0.40
62,edit,783,0.40,0.98,1.00,0.40
84,edit,783,0.90,1.00,1.00,0.90
86,edit,783,0.80,1.00,1.00,0.80
89,edit,783,0.10,0.50,1.00,0.10
92,edit,783,0.20,0.78,1.00,0.20
101,edit,783,0.00,0.00,0.00,0.00
115,edit,783,0.80,1.00,1.00,0.80
228,edit,783,0.40,0.98,1.00,0.40
264,edit,783,0.50,1.00,1.00,0.50
607,edit,783,0.20,0.78,1.00,0.20
749,edit,783,0.30,0.92,1.00,0.30
753,edit,783,0.70,1.00,1.00,0.70
758,edit,783,0.40,0.98,1.00,0.40
