task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
69,edit,69,0.20,0.78,1.00,0.20
130,edit,69,0.50,1.00,1.00,0.50
270,edit,69,0.00,0.00,0.00,0.00
396,edit,69,0.60,1.00,1.00,0.60
397,edit,69,0.20,0.78,1.00,0.20
412,edit,69,0.50,1.00,1.00,0.50
428,edit,69,0.80,1.00,1.00,0.80
453,edit,69,0.00,0.00,0.00,0.00
559,edit,69,0.20,0.78,1.00,0.20
724,edit,69,0.60,1.00,1.00,0.60
746,edit,69,0.20,0.78,1.00,0.20
780,edit,69,0.20,0.78,1.00,0.20
783,edit,69,0.20,0.78,1.00,0.20
130,edit,130,0.40,0.98,1.00,0.40
69,edit,130,0.10,0.50,1.00,0.10
270,edit,130,0.20,0.78,1.00,0.20
396,edit,130,0.60,1.00,1.00,0.60
397,edit,130,0.20,0.78,1.00,0.20
412,edit,130,0.70,1.00,1.00,0.70
428,edit,130,0.60,1.00,1.00,0.60
453,edit,130,0.00,0.00,0.00,0.00
559,edit,130,0.40,0.98,1.00,0.40
724,edit,130,0.60,1.00,1.00,0.60
746,edit,130,0.60,1.00,1.00,0.60
780,edit,130,0.40,0.98,1.00,0.40
783,edit,130,0.00,0.00,0.00,0.00
270,edit,270,0.00,0.00,0.00,0.00
69,edit,270,0.10,0.50,1.00,0.10
130,edit,270,0.20,0.78,1.00,0.20
396,edit,270,0.70,1.00,1.00,0.70
397,edit,270,0.30,0.92,1.00,0.30
412,edit,270,0.80,1.00,1.00,0.80
428,edit,270,0.60,1.00,1.00,0.60
453,edit,270,0.00,0.00,0.00,0.00
559,edit,270,0.40,0.98,1.00,0.40
724,edit,270,0.50,1.00,1.00,0.50
746,edit,270,0.50,1.00,1.00,0.50
780,edit,270,0.40,0.98,1.00,0.40
783,edit,270,0.20,0.78,1.00,0.20
396,edit,396,0.90,1.00,1.00,0.90
69,edit,396,0.30,0.92,1.00,0.30
130,edit,396,0.10,0.50,1.00,0.10
270,edit,396,0.00,0.00,0.00,0.00
397,edit,396,0.10,0.50,1.00,0.10
412,edit,396,0.90,1.00,1.00,0.90
428,edit,396,0.70,1.00,1.00,0.70
453,edit,396,0.00,0.00,0.00,0.00
559,edit,396,0.30,0.92,1.00,0.30
724,edit,396,0.70,1.00,1.00,0.70
746,edit,396,0.70,1.00,1.00,0.70
780,edit,396,0.20,0.78,1.00,0.20
783,edit,396,0.00,0.00,0.00,0.00
397,edit,397,0.20,0.78,1.00,0.20
69,edit,397,0.20,0.78,1.00,0.20
130,edit,397,0.30,0.92,1.00,0.30
270,edit,397,0.00,0.00,0.00,0.00
396,edit,397,0.80,1.00,1.00,0.80
412,edit,397,0.80,1.00,1.00,0.80
428,edit,397,0.80,1.00,1.00,0.80
453,edit,397,0.00,0.00,0.00,0.00
559,edit,397,0.50,1.00,1.00,0.50
724,edit,397,0.20,0.78,1.00,0.20
746,edit,397,0.50,1.00,1.00,0.50
780,edit,397,0.70,1.00,1.00,0.70
