task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
86,edit,86,0.70,1.00,1.00,0.70
89,edit,86,0.40,0.98,1.00,0.40
145,edit,86,0.20,0.78,1.00,0.20
171,edit,86,0.50,1.00,1.00,0.50
267,edit,86,0.00,0.00,0.00,0.00
279,edit,86,0.00,0.00,0.00,0.00
396,edit,86,0.10,0.50,1.00,0.10
440,edit,86,0.10,0.50,1.00,0.10
453,edit,86,0.20,0.78,1.00,0.20
454,edit,86,0.50,1.00,1.00,0.50
569,edit,86,0.30,0.92,1.00,0.30
584,edit,86,0.70,1.00,1.00,0.70
783,edit,86,0.00,0.00,0.00,0.00
89,edit,89,0.10,0.50,1.00,0.10
86,edit,89,0.80,1.00,1.00,0.80
145,edit,89,0.40,0.98,1.00,0.40
171,edit,89,0.50,1.00,1.00,0.50
267,edit,89,0.00,0.00,0.00,0.00
279,edit,89,0.00,0.00,0.00,0.00
396,edit,89,0.10,0.50,1.00,0.10
440,edit,89,0.30,0.92,1.00,0.30
453,edit,89,0.10,0.50,1.00,0.10
454,edit,89,0.50,1.00,1.00,0.50
569,edit,89,0.10,0.50,1.00,0.10
584,edit,89,0.90,1.00,1.00,0.90
783,edit,89,0.20,0.78,1.00,0.20
145,edit,145,0.20,0.78,1.00,0.20
86,edit,145,0.90,1.00,1.00,0.90
89,edit,145,0.60,1.00,1.00,0.60
171,edit,145,0.80,1.00,1.00,0.80
267,edit,145,0.00,0.00,0.00,0.00
279,edit,145,0.00,0.00,0.00,0.00
396,edit,145,0.00,0.00,0.00,0.00
440,edit,145,0.10,0.50,1.00,0.10
453,edit,145,0.00,0.00,0.00,0.00
454,edit,145,0.80,1.00,1.00,0.80
569,edit,145,0.10,0.50,1.00,0.10
584,edit,145,0.80,1.00,1.00,0.80
783,edit,145,0.30,0.92,1.00,0.30
171,edit,171,0.50,1.00,1.00,0.50
86,edit,171,0.70,1.00,1.00,0.70
89,edit,171,0.70,1.00,1.00,0.70
145,edit,171,0.20,0.78,1.00,0.20
267,edit,171,0.00,0.00,0.00,0.00
279,edit,171,0.00,0.00,0.00,0.00
396,edit,171,0.10,0.50,1.00,0.10
440,edit,171,0.30,0.92,1.00,0.30
453,edit,171,0.00,0.00,0.00,0.00
454,edit,171,0.50,1.00,1.00,0.50
569,edit,171,0.00,0.00,0.00,0.00
584,edit,171,0.50,1.00,1.00,0.50
783,edit,171,0.00,0.00,0.00,0.00
267,edit,267,0.00,0.00,0.00,0.00
86,edit,267,0.90,1.00,1.00,0.90
89,edit,267,0.50,1.00,1.00,0.50
145,edit,267,0.10,0.50,1.00,0.10
171,edit,267,0.10,0.50,1.00,0.10
279,edit,267,0.00,0.00,0.00,0.00
396,edit,267,0.10,0.50,1.00,0.10
440,edit,267,0.20,0.78,1.00,0.20
453,edit,267,0.10,0.50,1.00,0.10
454,edit,267,0.70,1.00,1.00,0.70
569,edit,267,0.00,0.00,0.00,0.00
584,edit,267,0.80,1.00,1.00,0.80
783,edit,267,0.20,0.78,1.00,0.20
279,edit,279,0.00,0.00,0.00,0.00
86,edit,279,1.00,1.00,1.00,1.00
89,edit,279,0.20,0.78,1.00,0.20
145,edit,279,0.30,0.92,1.00,0.30
171,edit,279,0.50,1.00,1.00,0.50
267,edit,279,0.00,0.00,0.00,0.00
396,edit,279,0.00,0.00,0.00,0.00
440,edit,279,0.10,0.50,1.00,0.10
453,edit,279,0.00,0.00,0.00,0.00
454,edit,279,0.90,1.00,1.00,0.90
569,edit,279,0.20,0.78,1.00,0.20
584,edit,279,0.80,1.00,1.00,0.80
783,edit,279,0.20,0.78,1.00,0.20
396,edit,396,0.10,0.50,1.00,0.10
86,edit,396,0.50,1.00,1.00,0.50
89,edit,396,0.30,0.92,1.00,0.30
145,edit,396,0.40,0.98,1.00,0.40
171,edit,396,0.30,0.92,1.00,0.30
267,edit,396,0.00,0.00,0.00,0.00
279,edit,396,0.00,0.00,0.00,0.00
440,edit,396,0.20,0.78,1.00,0.20
453,edit,396,0.00,0.00,0.00,0.00
454,edit,396,0.30,0.92,1.00,0.30
569,edit,396,0.00,0.00,0.00,0.00
584,edit,396,0.60,1.00,1.00,0.60
783,edit,396,0.00,0.00,0.00,0.00
440,edit,440,0.20,0.78,1.00,0.20
86,edit,440,0.90,1.00,1.00,0.90
89,edit,440,0.60,1.00,1.00,0.60
145,edit,440,0.20,0.78,1.00,0.20
171,edit,440,0.70,1.00,1.00,0.70
267,edit,440,0.00,0.00,0.00,0.00
279,edit,440,0.00,0.00,0.00,0.00
396,edit,440,0.30,0.92,1.00,0.30
453,edit,440,0.10,0.50,1.00,0.10
454,edit,440,0.70,1.00,1.00,0.70
569,edit,440,0.00,0.00,0.00,0.00
584,edit,440,0.70,1.00,1.00,0.70
453,edit,453,0.20,0.78,1.00,0.20
86,edit,453,0.60,1.00,1.00,0.60
89,edit,453,0.10,0.50,1.00,0.10
145,edit,453,0.40,0.98,1.00,0.40
171,edit,453,0.40,0.98,1.00,0.40
267,edit,453,0.00,0.00,0.00,0.00
279,edit,453,0.00,0.00,0.00,0.00
396,edit,453,0.10,0.50,1.00,0.10
440,edit,453,0.10,0.50,1.00,0.10
454,edit,453,0.60,1.00,1.00,0.60
569,edit,453,0.00,0.00,0.00,0.00
584,edit,453,0.60,1.00,1.00,0.60
783,edit,453,0.20,0.78,1.00,0.20
454,edit,454,0.50,1.00,1.00,0.50
86,edit,454,0.60,1.00,1.00,0.60
89,edit,454,0.40,0.98,1.00,0.40
145,edit,454,0.20,0.78,1.00,0.20
171,edit,454,0.40,0.98,1.00,0.40
267,edit,454,0.00,0.00,0.00,0.00
279,edit,454,0.00,0.00,0.00,0.00
396,edit,454,0.10,0.50,1.00,0.10
440,edit,454,0.30,0.92,1.00,0.30
453,edit,454,0.20,0.78,1.00,0.20
569,edit,454,0.20,0.78,1.00,0.20
584,edit,454,0.60,1.00,1.00,0.60
783,edit,454,0.30,0.92,1.00,0.30
569,edit,569,0.00,0.00,0.00,0.00
86,edit,569,0.90,1.00,1.00,0.90
89,edit,569,0.60,1.00,1.00,0.60
145,edit,569,0.20,0.78,1.00,0.20
171,edit,569,0.50,1.00,1.00,0.50
267,edit,569,0.00,0.00,0.00,0.00
279,edit,569,0.00,0.00,0.00,0.00
396,edit,569,0.20,0.78,1.00,0.20
440,edit,569,0.30,0.92,1.00,0.30
453,edit,569,0.00,0.00,0.00,0.00
454,edit,569,0.70,1.00,1.00,0.70
584,edit,569,0.90,1.00,1.00,0.90
783,edit,569,0.20,0.78,1.00,0.20
584,edit,584,0.60,1.00,1.00,0.60
86,edit,584,0.70,1.00,1.00,0.70
89,edit,584,0.50,1.00,1.00,0.50
145,edit,584,0.50,1.00,1.00,0.50
171,edit,584,0.50,1.00,1.00,0.50
267,edit,584,0.00,0.00,0.00,0.00
279,edit,584,0.00,0.00,0.00,0.00
396,edit,584,0.00,0.00,0.00,0.00
440,edit,584,0.20,0.78,1.00,0.20
453,edit,584,0.00,0.00,0.00,0.00
454,edit,584,0.30,0.92,1.00,0.30
569,edit,584,0.10,0.50,1.00,0.10
783,edit,584,0.10,0.50,1.00,0.10
783,edit,783,0.50,1.00,1.00,0.50
86,edit,783,0.60,1.00,1.00,0.60
89,edit,783,0.10,0.50,1.00,0.10
145,edit,783,0.40,0.98,1.00,0.40
171,edit,783,0.40,0.98,1.00,0.40
267,edit,783,0.00,0.00,0.00,0.00
279,edit,783,0.00,0.00,0.00,0.00
396,edit,783,0.10,0.50,1.00,0.10
440,edit,783,0.30,0.92,1.00,0.30
453,edit,783,0.00,0.00,0.00,0.00
454,edit,783,0.60,1.00,1.00,0.60
569,edit,783,0.10,0.50,1.00,0.10
584,edit,783,0.10,0.50,1.00,0.10
