task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
HumanEval/43,edit,HumanEval/43,0.70,1.00,1.00,0.70
HumanEval/74,edit,HumanEval/43,0.10,0.50,1.00,0.10
HumanEval/142,edit,HumanEval/43,0.40,0.98,1.00,0.40
HumanEval/51,edit,HumanEval/43,0.10,0.50,1.00,0.10
HumanEval/117,edit,HumanEval/43,0.20,0.78,1.00,0.20
HumanEval/79,edit,HumanEval/43,0.60,1.00,1.00,0.60
HumanEval/74,edit,HumanEval/74,0.00,0.00,0.00,0.00
HumanEval/43,edit,HumanEval/74,0.30,0.92,1.00,0.30
HumanEval/142,edit,HumanEval/74,0.30,0.92,1.00,0.30
HumanEval/51,edit,HumanEval/74,0.10,0.50,1.00,0.10
HumanEval/117,edit,HumanEval/74,0.40,0.98,1.00,0.40
HumanEval/79,edit,HumanEval/74,0.50,1.00,1.00,0.50
HumanEval/142,edit,HumanEval/142,0.30,0.92,1.00,0.30
HumanEval/43,edit,HumanEval/142,0.50,1.00,1.00,0.50
HumanEval/74,edit,HumanEval/142,0.30,0.92,1.00,0.30
HumanEval/51,edit,HumanEval/142,0.10,0.50,1.00,0.10
HumanEval/117,edit,HumanEval/142,0.10,0.50,1.00,0.10
HumanEval/79,edit,HumanEval/142,0.50,1.00,1.00,0.50
HumanEval/51,edit,HumanEval/51,0.00,0.00,0.00,0.00
HumanEval/43,edit,HumanEval/51,0.30,0.92,1.00,0.30
HumanEval/74,edit,HumanEval/51,0.20,0.78,1.00,0.20
HumanEval/142,edit,HumanEval/51,0.30,0.92,1.00,0.30
HumanEval/117,edit,HumanEval/51,0.20,0.78,1.00,0.20
HumanEval/79,edit,HumanEval/51,0.60,1.00,1.00,0.60
HumanEval/117,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/43,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/74,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/142,edit,HumanEval/117,0.20,0.78,1.00,0.20
HumanEval/51,edit,HumanEval/117,0.00,0.00,0.00,0.00
HumanEval/79,edit,HumanEval/117,0.80,1.00,1.00,0.80
HumanEval/79,edit,HumanEval/79,0.80,1.00,1.00,0.80
HumanEval/43,edit,HumanEval/79,0.30,0.92,1.00,0.30
HumanEval/74,edit,HumanEval/79,0.20,0.78,1.00,0.20
HumanEval/142,edit,HumanEval/79,0.50,1.00,1.00,0.50
HumanEval/51,edit,HumanEval/79,0.10,0.50,1.00,0.10
HumanEval/117,edit,HumanEval/79,0.20,0.78,1.00,0.20
