task_id,pass_rate_diff,file1_pass_rate,file2_pass_rate
145,65.0,65.0,0.0
610,55.0,75.0,20.0
77,45.0,85.0,40.0
108,45.0,75.0,30.0
71,40.0,70.0,30.0
162,40.0,90.0,50.0
584,40.0,90.0,50.0
722,35.0,85.0,50.0
167,30.0,80.0,50.0
388,30.0,40.0,10.0
420,30.0,50.0,20.0
434,30.0,50.0,20.0
560,30.0,90.0,60.0
806,30.0,60.0,30.0
69,25.0,95.0,70.0
271,25.0,85.0,60.0
569,25.0,45.0,20.0
638,25.0,95.0,70.0
11,20.0,50.0,30.0
84,20.0,100.0,80.0
267,20.0,100.0,80.0
454,20.0,100.0,80.0
579,20.0,40.0,20.0
583,20.0,90.0,70.0
595,20.0,90.0,70.0
607,20.0,60.0,40.0
644,20.0,40.0,20.0
756,20.0,100.0,80.0
439,15.000000000000007,55.00000000000001,40.0
20,15.0,25.0,10.0
115,15.0,85.0,70.0
259,15.0,15.0,0.0
407,15.0,35.0,20.0
573,15.0,95.0,80.0
793,15.0,95.0,80.0
803,15.0,75.0,60.0
59,10.0,100.0,90.0
88,10.0,100.0,90.0
92,10.0,60.0,50.0
120,10.0,20.0,10.0
131,10.0,50.0,40.0
163,10.0,20.0,10.0
171,10.0,80.0,70.0
232,10.0,100.0,90.0
397,10.0,90.0,80.0
400,10.0,10.0,0.0
405,10.0,100.0,90.0
429,10.0,80.0,70.0
440,10.0,40.0,30.0
453,10.0,50.0,40.0
577,10.0,100.0,90.0
581,10.0,10.0,0.0
620,10.0,10.0,0.0
762,10.0,100.0,90.0
783,10.0,50.0,40.0
796,10.0,80.0,70.0
294,5.000000000000007,55.00000000000001,50.0
471,5.000000000000007,55.00000000000001,50.0
771,5.000000000000007,55.00000000000001,50.0
104,5.0,5.0,0.0
124,5.0,5.0,0.0
133,5.0,95.0,90.0
222,5.0,95.0,90.0
230,5.0,95.0,90.0
246,5.0,35.0,30.0
265,5.0,85.0,80.0
270,5.0,95.0,90.0
279,5.0,65.0,60.0
299,5.0,75.0,70.0
308,5.0,25.0,20.0
396,5.0,35.0,30.0
410,5.0,5.0,0.0
415,5.0,5.0,0.0
419,5.0,15.0,10.0
557,5.0,95.0,90.0
559,5.0,35.0,30.0
632,5.0,35.0,30.0
749,5.0,35.0,30.0
753,5.0,95.0,90.0
2,0.0,100.0,100.0
3,0.0,100.0,100.0
4,0.0,100.0,100.0
6,0.0,0.0,0.0
7,0.0,100.0,100.0
8,0.0,100.0,100.0
9,0.0,0.0,0.0
12,0.0,70.0,70.0
16,0.0,0.0,0.0
17,0.0,100.0,100.0
18,0.0,0.0,0.0
56,0.0,0.0,0.0
58,0.0,100.0,100.0
62,0.0,90.0,90.0
64,0.0,100.0,100.0
66,0.0,100.0,100.0
