task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
68,edit,68,0.50,1.00,1.00,0.50
69,edit,68,0.00,0.00,0.00,0.00
111,edit,68,0.50,1.00,1.00,0.50
165,edit,68,0.20,0.78,1.00,0.20
278,edit,68,0.00,0.00,0.00,0.00
406,edit,68,0.00,0.00,0.00,0.00
439,edit,68,0.70,1.00,1.00,0.70
453,edit,68,0.30,0.92,1.00,0.30
724,edit,68,0.30,0.92,1.00,0.30
746,edit,68,0.70,1.00,1.00,0.70
750,edit,68,0.20,0.78,1.00,0.20
69,edit,69,0.00,0.00,0.00,0.00
68,edit,69,0.30,0.92,1.00,0.30
111,edit,69,0.80,1.00,1.00,0.80
165,edit,69,0.10,0.50,1.00,0.10
278,edit,69,0.00,0.00,0.00,0.00
406,edit,69,0.10,0.50,1.00,0.10
439,edit,69,0.50,1.00,1.00,0.50
453,edit,69,0.20,0.78,1.00,0.20
724,edit,69,0.30,0.92,1.00,0.30
746,edit,69,0.30,0.92,1.00,0.30
750,edit,69,0.10,0.50,1.00,0.10
111,edit,111,0.20,0.78,1.00,0.20
68,edit,111,0.20,0.78,1.00,0.20
69,edit,111,0.00,0.00,0.00,0.00
165,edit,111,0.50,1.00,1.00,0.50
278,edit,111,0.00,0.00,0.00,0.00
406,edit,111,0.20,0.78,1.00,0.20
439,edit,111,0.50,1.00,1.00,0.50
453,edit,111,0.30,0.92,1.00,0.30
724,edit,111,0.20,0.78,1.00,0.20
746,edit,111,0.50,1.00,1.00,0.50
750,edit,111,0.20,0.78,1.00,0.20
165,edit,165,0.20,0.78,1.00,0.20
68,edit,165,0.40,0.98,1.00,0.40
69,edit,165,0.00,0.00,0.00,0.00
111,edit,165,0.40,0.98,1.00,0.40
278,edit,165,0.10,0.50,1.00,0.10
406,edit,165,0.30,0.92,1.00,0.30
439,edit,165,0.50,1.00,1.00,0.50
453,edit,165,0.60,1.00,1.00,0.60
724,edit,165,0.30,0.92,1.00,0.30
746,edit,165,0.50,1.00,1.00,0.50
750,edit,165,0.00,0.00,0.00,0.00
278,edit,278,0.10,0.50,1.00,0.10
68,edit,278,0.70,1.00,1.00,0.70
69,edit,278,0.10,0.50,1.00,0.10
111,edit,278,0.60,1.00,1.00,0.60
165,edit,278,0.20,0.78,1.00,0.20
406,edit,278,0.20,0.78,1.00,0.20
439,edit,278,0.50,1.00,1.00,0.50
453,edit,278,0.40,0.98,1.00,0.40
724,edit,278,0.00,0.00,0.00,0.00
746,edit,278,0.60,1.00,1.00,0.60
750,edit,278,0.00,0.00,0.00,0.00
406,edit,406,0.00,0.00,0.00,0.00
68,edit,406,0.20,0.78,1.00,0.20
69,edit,406,0.00,0.00,0.00,0.00
111,edit,406,0.60,1.00,1.00,0.60
165,edit,406,0.20,0.78,1.00,0.20
278,edit,406,0.10,0.50,1.00,0.10
439,edit,406,0.60,1.00,1.00,0.60
453,edit,406,0.40,0.98,1.00,0.40
724,edit,406,0.00,0.00,0.00,0.00
746,edit,406,0.50,1.00,1.00,0.50
750,edit,406,0.20,0.78,1.00,0.20
439,edit,439,0.70,1.00,1.00,0.70
68,edit,439,0.00,0.00,0.00,0.00
69,edit,439,0.00,0.00,0.00,0.00
111,edit,439,0.40,0.98,1.00,0.40
165,edit,439,0.30,0.92,1.00,0.30
278,edit,439,0.00,0.00,0.00,0.00
406,edit,439,0.30,0.92,1.00,0.30
453,edit,439,0.40,0.98,1.00,0.40
724,edit,439,0.30,0.92,1.00,0.30
746,edit,439,0.40,0.98,1.00,0.40
750,edit,439,0.10,0.50,1.00,0.10
453,edit,453,0.40,0.98,1.00,0.40
68,edit,453,0.20,0.78,1.00,0.20
69,edit,453,0.00,0.00,0.00,0.00
111,edit,453,0.90,1.00,1.00,0.90
165,edit,453,0.10,0.50,1.00,0.10
278,edit,453,0.00,0.00,0.00,0.00
406,edit,453,0.40,0.98,1.00,0.40
439,edit,453,0.50,1.00,1.00,0.50
724,edit,453,0.00,0.00,0.00,0.00
746,edit,453,0.60,1.00,1.00,0.60
750,edit,453,0.20,0.78,1.00,0.20
724,edit,724,0.10,0.50,1.00,0.10
68,edit,724,0.30,0.92,1.00,0.30
69,edit,724,0.00,0.00,0.00,0.00
111,edit,724,0.80,1.00,1.00,0.80
165,edit,724,0.50,1.00,1.00,0.50
278,edit,724,0.10,0.50,1.00,0.10
406,edit,724,0.00,0.00,0.00,0.00
439,edit,724,0.50,1.00,1.00,0.50
453,edit,724,0.50,1.00,1.00,0.50
746,edit,724,0.60,1.00,1.00,0.60
750,edit,724,0.00,0.00,0.00,0.00
746,edit,746,0.50,1.00,1.00,0.50
68,edit,746,0.20,0.78,1.00,0.20
69,edit,746,0.00,0.00,0.00,0.00
111,edit,746,0.60,1.00,1.00,0.60
165,edit,746,0.30,0.92,1.00,0.30
278,edit,746,0.00,0.00,0.00,0.00
406,edit,746,0.00,0.00,0.00,0.00
439,edit,746,0.60,1.00,1.00,0.60
453,edit,746,0.30,0.92,1.00,0.30
724,edit,746,0.20,0.78,1.00,0.20
750,edit,746,0.20,0.78,1.00,0.20
750,edit,750,0.40,0.98,1.00,0.40
68,edit,750,0.40,0.98,1.00,0.40
69,edit,750,0.00,0.00,0.00,0.00
111,edit,750,0.60,1.00,1.00,0.60
165,edit,750,0.40,0.98,1.00,0.40
278,edit,750,0.00,0.00,0.00,0.00
406,edit,750,0.20,0.78,1.00,0.20
439,edit,750,0.40,0.98,1.00,0.40
453,edit,750,0.40,0.98,1.00,0.40
724,edit,750,0.70,1.00,1.00,0.70
746,edit,750,0.40,0.98,1.00,0.40
68,edit,68,0.40,0.98,1.00,0.40
69,edit,68,0.00,0.00,0.00,0.00
111,edit,68,0.50,1.00,1.00,0.50
165,edit,68,0.10,0.50,1.00,0.10
278,edit,68,0.00,0.00,0.00,0.00
406,edit,68,0.50,1.00,1.00,0.50
