task_id,status,edit_task,pass@1,pass@5,pass@10,pass_ratio
97,edit,97,0.60,1.00,1.00,0.60
162,edit,97,0.40,0.98,1.00,0.40
278,edit,97,0.30,0.92,1.00,0.30
460,edit,97,0.60,1.00,1.00,0.60
724,edit,97,0.00,0.00,0.00,0.00
737,edit,97,0.30,0.92,1.00,0.30
746,edit,97,0.70,1.00,1.00,0.70
783,edit,97,0.20,0.78,1.00,0.20
791,edit,97,0.90,1.00,1.00,0.90
162,edit,162,0.80,1.00,1.00,0.80
97,edit,162,0.70,1.00,1.00,0.70
278,edit,162,0.10,0.50,1.00,0.10
460,edit,162,0.60,1.00,1.00,0.60
724,edit,162,0.40,0.98,1.00,0.40
737,edit,162,0.70,1.00,1.00,0.70
746,edit,162,0.80,1.00,1.00,0.80
783,edit,162,0.40,0.98,1.00,0.40
791,edit,162,0.90,1.00,1.00,0.90
278,edit,278,0.40,0.98,1.00,0.40
97,edit,278,0.30,0.92,1.00,0.30
162,edit,278,0.70,1.00,1.00,0.70
460,edit,278,0.50,1.00,1.00,0.50
724,edit,278,0.10,0.50,1.00,0.10
737,edit,278,0.90,1.00,1.00,0.90
746,edit,278,0.70,1.00,1.00,0.70
783,edit,278,0.00,0.00,0.00,0.00
791,edit,278,0.90,1.00,1.00,0.90
460,edit,460,0.50,1.00,1.00,0.50
97,edit,460,0.30,0.92,1.00,0.30
162,edit,460,0.70,1.00,1.00,0.70
278,edit,460,0.30,0.92,1.00,0.30
724,edit,460,0.00,0.00,0.00,0.00
737,edit,460,0.40,0.98,1.00,0.40
746,edit,460,0.60,1.00,1.00,0.60
783,edit,460,0.10,0.50,1.00,0.10
791,edit,460,1.00,1.00,1.00,1.00
724,edit,724,0.20,0.78,1.00,0.20
97,edit,724,0.40,0.98,1.00,0.40
162,edit,724,0.60,1.00,1.00,0.60
278,edit,724,0.20,0.78,1.00,0.20
460,edit,724,0.60,1.00,1.00,0.60
737,edit,724,0.50,1.00,1.00,0.50
746,edit,724,0.90,1.00,1.00,0.90
783,edit,724,0.30,0.92,1.00,0.30
791,edit,724,1.00,1.00,1.00,1.00
737,edit,737,0.70,1.00,1.00,0.70
97,edit,737,0.30,0.92,1.00,0.30
162,edit,737,0.70,1.00,1.00,0.70
278,edit,737,0.00,0.00,0.00,0.00
460,edit,737,0.30,0.92,1.00,0.30
724,edit,737,0.20,0.78,1.00,0.20
746,edit,737,0.60,1.00,1.00,0.60
783,edit,737,0.20,0.78,1.00,0.20
791,edit,737,0.90,1.00,1.00,0.90
746,edit,746,0.50,1.00,1.00,0.50
97,edit,746,0.30,0.92,1.00,0.30
162,edit,746,0.80,1.00,1.00,0.80
278,edit,746,0.20,0.78,1.00,0.20
460,edit,746,0.70,1.00,1.00,0.70
724,edit,746,0.30,0.92,1.00,0.30
737,edit,746,0.60,1.00,1.00,0.60
783,edit,746,0.20,0.78,1.00,0.20
791,edit,746,0.90,1.00,1.00,0.90
783,edit,783,0.10,0.50,1.00,0.10
97,edit,783,0.40,0.98,1.00,0.40
162,edit,783,1.00,1.00,1.00,1.00
278,edit,783,0.30,0.92,1.00,0.30
460,edit,783,0.40,0.98,1.00,0.40
724,edit,783,0.10,0.50,1.00,0.10
737,edit,783,0.30,0.92,1.00,0.30
746,edit,783,0.60,1.00,1.00,0.60
791,edit,783,0.90,1.00,1.00,0.90
791,edit,791,1.00,1.00,1.00,1.00
97,edit,791,0.70,1.00,1.00,0.70
162,edit,791,0.40,0.98,1.00,0.40
278,edit,791,0.10,0.50,1.00,0.10
460,edit,791,0.60,1.00,1.00,0.60
724,edit,791,0.20,0.78,1.00,0.20
737,edit,791,0.30,0.92,1.00,0.30
746,edit,791,0.60,1.00,1.00,0.60
783,edit,791,0.20,0.78,1.00,0.20
